order_id,product_id,seller_id,price,shipping_charges
DWf9VC5hYd07,XtWT6gLIlj7Q,2IxTbqKqgUdA,43.48,99.34
0Eab4qSWCSyh,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,19.16
V98wyh8HaJrC,u7VrCV0J3rFD,bd8RhBYu7arp,16.2,0.61
F7SlozxlB98i,i8rOWNVCU8SG,X5fhqRmuvQ9Z,579.75,48.82
gQPaVIZUm0jj,KnGbtqqEcmat,yHsOFiqVrV1u,42.89,47.55
HOFJukOFU41j,Vb1H62ttvRIQ,9T57uT5NnFAO,123.49,17.5
7L8qUUgsbhXY,5OJOlHuoPBnC,l7dKfvHZDuWA,188.8,51.05
aDxB5SgA7C4q,vkx2x9k5aIEp,yHsOFiqVrV1u,34.0,3.24
uT2NLXe4uIbX,Mc3HVfMW32MH,DAXcLJj7W7BQ,36.5,47.55
2DhVqmEuKWsy,kYkawOSYkfjo,3FRwW3adXzn7,517.65,25.28
VBLoTukvL7qH,IygrTULmkPjL,3FRwW3adXzn7,2799.65,127.41
BERp5cg4oEws,m2BXGAfmaOtK,k6Ksam5fmXKf,28.82,23.17
aMzeNC1KCVOQ,ocSuycYd5FzD,NFarHrNhIIbP,367.0,14.65
nKbHlRgVGlF3,4lnnpEh9Lojy,VJ5Szmsf2dUQ,1129.34,44.33
P09ArFA0BZRP,1Shu25hw8jmU,eOhcPgdVKUYw,399.2,47.55
mofZTSTPPWxE,qtlBf0tnYibE,vJf4Jmjx31y3,21.94,47.55
UWss0GYyCTJq,Sd2c5zg8xeYS,V5WynwQkZECV,303.45,42.76
9fJpRKgzGYmY,TznsJjXJH6cK,i4BuPduAnCgp,128.99,75.5
4WCFUeAivvDG,U12L66pFn1Cd,ruq0u2ZpAMDr,128.99,12.59
tflNP98YJXRM,Y3eayqO8aOXQ,ruq0u2ZpAMDr,150.82,29.31
QBEax8koxs19,xczz8pBAGbiX,7nCOghlVSEPV,399.2,20.9
CtAfWF8UkMCP,yNiC4LvaTd1R,xeWVu6d99qTQ,164.98,54.99
V4JFkZwCu5hF,sDiRdnCZMwRY,cUn7dujqBetE,564.99,38.66
pLnMJMmel09E,nPKBktJfW1Fl,f9tu6ULae8aj,399.2,47.55
7PvMPzzIkey5,PwoiOjyJfSJK,ruq0u2ZpAMDr,403.9,30.24
yWHy7JXGvc0Z,EsjZXaqqL5SG,oGYw3FCx0i23,389.89,15.67
GKjyAxdPwdIc,pIsDRb4xbzyD,GwHrbZ3UqSSL,72.4,82.01
KL9BlcRxTqHu,i10BtlKMkpvy,7KovPWNcMm5O,29.01,41.73
PULq31I4UKo4,JWWerUz4sUOi,TKLLXSshsm0b,269.45,46.26
Y0bGpsoT1Vhh,8IhgV2nH9kXE,HaUIinFOemaU,17.95,33.25
7LgpFGaazYyl,RIeB1nlwkWYV,TS138RFieWKn,459.0,21.29
88cwXsdwdeEH,S5shnnygPs0S,ZNVgXvCvMqkS,257.6,61.32
dix4hRLqxcfL,MnU1humwDAEV,ruq0u2ZpAMDr,142.14,19.02
4W3f1ahNdmTs,ij9mTh09IZhj,2a07LobkzHUx,86.4,16.78
xljf54RoX9JP,IxSYqX7LMxEm,XPkCncVxF7So,132.7,94.09
qJjvfYu6Y4fm,B8QmdTHBBm2r,ARNPJQjYTDDb,509.99,55.54
JT0oXIkh4Gzh,JXxZvMEQwVdy,ww2Z1B2PFAzV,475.0,47.55
3kStl9hl8CfT,pZaSE0Kq83mh,2a07LobkzHUx,174.47,21.69
07amSeyheu9N,oUaq0Emczjrp,AHG0TE6bRNNY,5.99,78.84
0HR2Bu3Sp4gp,ilTOySUJeryQ,i2VPd2aaDnzs,18.04,45.95
3BfkNOSXE9fK,cPxHctjb1mwb,luzDO2kXE6wp,113.49,76.73
7ERc3mX6MCjK,MaltNz8KU4y1,ruq0u2ZpAMDr,538.9,178.33
Qnw2wAOmQylg,jkF9uiOYSJQv,cUn7dujqBetE,358.99,75.84
Bie3bBbWriRw,plejCSAfHfj4,0LjmES9V5fHW,46.2,110.14
hlpMgRkYTHdL,4tXRIqqJAw5t,rTKC7c3Tt984,26.77,12.64
KwUxouAIwmnW,ILJ1czl5oREZ,xaLgBgfNFMTD,107.63,26.02
tVdaOadCApSM,fdKNYBPuPnsg,luzDO2kXE6wp,355.9,42.75
2Tdr9eDhdtIu,p8szMBFqPyIE,CutJkKSkib8L,42.89,17.52
p6iWM5qft7BH,0Rv9bIApkexA,3cqSxyYyqpx6,2498.0,37.8
oJ1LprF3qOBG,bpqNyuI195P5,5IpSxnKVJPkj,145.69,47.55
9LyEELGHWgoP,9d6vkyKPUKTm,ENekhljjhevR,692.0,46.76
Hoy9CyALWGZJ,lk149m5QGyX9,ThIpLZLmtOK2,299.99,72.16
i3YWWZIz8fk7,BGJSKvvLAPkO,56DLys9ECuwq,45.83,47.55
RM4M9i8Yn5x4,qlb3txU8IQ7W,2a07LobkzHUx,849.5,27.62
ulZ0mI7peyf7,9RgMq5eVloUQ,YVBAT3QqF9Qj,319.29,15.14
lUA0GIMIbFvS,1gi8qMFFJtiv,LLty41IbV7xo,8.43,54.17
DYDQgIcAmOCk,V538EPE0kKPC,yHsOFiqVrV1u,37.84,54.82
wILgQcnuMP8h,xd1uzxed845G,EGW4UK5bOeEZ,41.58,38.7
YTg0u33hKRJZ,cRgyR7JbPIOp,2Vzr14MB7bRD,692.0,34.79
MoHhpMorkOQe,Ycoiqp2LnndQ,WTbhLip6Y9IF,71.8,36.77
NbPquApcLFZJ,T4RytrhXe0AL,Ien7ENq4obAW,23.1,56.09
ATdWeoeua8ai,24AgwBMFEDBG,kCGmKvmZymjH,78.73,5.14
joyYy74OGHWZ,3FAOpWw8lQRG,mfE47TAJF4NL,48.65,43.34
gnVDCx1e4YD7,FNKIqU40hVPa,q1Q2n7nr6h9B,107.63,26.02
ZN7DWjWqWQND,GEteoECKnq9S,5Ja2lH0N2OZt,28.7,49.72
eVdINTRc6DTs,6cDVtksZH7KU,f9tu6ULae8aj,29.4,47.55
1pVYIkz0eQfb,ffBrVvV1xRMY,R4J11JRqtn5M,319.29,3.84
IKNPNRlaS4PH,QfIlk7LWi2Lx,eAcHTmATevNi,204.99,51.33
8eWU8keN9FXT,IzIflSQvLmzI,V0koygjO8uRW,261.0,25.4
obepRrkmejN1,Gb2HIDesY0ab,ENekhljjhevR,95.03,56.65
qcxJY5K5rPBi,iLdb3g2peSd6,AHG0TE6bRNNY,339.0,72.87
2O4VRzPhg02a,ssZQDTdv1ISb,Zj36u9uWzYUi,13.7,51.78
PM660Hvl5ltN,1Shu25hw8jmU,eOhcPgdVKUYw,266.55,61.32
jYQul2d9y89V,Clpt9JGtOL7P,YVBAT3QqF9Qj,13.1,46.26
7fplap09K9uW,w47Os1mXLhR7,80PfrXwjDKzL,51.2,104.94
TOB9XNU1gV1f,bIEg5jBI5qCt,EGW4UK5bOeEZ,231.27,4.67
3T9PiPDcq3cK,AwMrMN70PjWi,XetaGofaJgVq,102.48,29.72
Hl9PAWXsdmPU,EJC58vmKh0JZ,2IxTbqKqgUdA,125.46,37.68
FkANVps9FhLR,NDXr9BpDHzF7,EGW4UK5bOeEZ,58.1,0.21
D1OV1U2a3Dd9,SESkOgF0nWnh,YVBAT3QqF9Qj,89.1,36.32
NTazQkCK4mha,uYZs9sSZLjJQ,f9tu6ULae8aj,206.0,5.59
KPHhhqVaXYdi,RZW9SelPr7Vv,O4l9RWEDJzQi,155.4,92.03
nwjBTosPuevD,cBzyfbJ9o2Ly,DaJwquLc9yW8,150.82,8.85
cchlhN4a6RjF,MXIDpBL8zOVA,XiLZgWSbLbMn,26.18,72.64
XGCdHW22bmYg,V2XI2qJlQyVA,RlOHlMxGbwXj,37.84,39.29
DliowlQV2yV8,Y3eayqO8aOXQ,ruq0u2ZpAMDr,150.82,54.04
BEzrXmUJ6jSb,Qf3jXDCJPvkJ,HaUIinFOemaU,68.1,33.24
6EBIqp1t8jl5,04VarFqFDG4N,CdW7Qr5M6GEr,46.2,15.0
Nfrsb5Agsaby,xhOdqDhuh9C3,YVBAT3QqF9Qj,27.64,33.9
8IWGm9dmvitQ,GVFABs8jv3Op,5Ja2lH0N2OZt,114.9,27.78
Uvm3eqrT5PNd,eusdPgZ9vfNN,73jr4z4JJLzT,509.99,49.72
JEVjyOfz3vRF,C5mBfEmBowsz,GitjiMgsR0ch,966.9,92.01
y0i7sJkjdEnZ,KWxRrLF3hWjp,L9QSOaClO6gU,112.33,30.66
JTeAJcOZLKTU,p189n8MsUQag,EGW4UK5bOeEZ,40.8,48.1
ZDuilm8eBY8K,xUOtXet8knB9,WC3AzGT7OMa6,2399.0,4.09
AQvbQzBW9VJT,swA5UXSnK1rs,LSyj0QCn90kY,33.41,0.07
dq03LBuhzhir,tM47X5ddUK0O,xzmMhXxNkqJ3,419.9,20.9
yXSLbq8jJNLB,UGODVHG54iV2,bI5cDrYjs9Qa,749.99,2.63
geEz6xDLz5yY,jsE2P6T5PdVN,BWVUZmCNTZ8B,50.4,148.71
C2sEixmhn3Bk,SrfaFCawoWPe,VbREMx1xh7Eb,568.45,7.61
AICU9CQf9zNO,Qf3jXDCJPvkJ,HaUIinFOemaU,154.0,134.17
FDCy2o1xPwo3,c6DXFRSnX6ho,bd8RhBYu7arp,564.99,32.95
zc2WqkEwtq8S,t04zRrtBcmWM,EGW4UK5bOeEZ,31.95,1.43
PUH8liKD2nMy,JILBeNEN25Sg,1JinMoPQlbPb,28.96,7.65
3cjwQmNcyEID,B6iPUeo0Hmep,yHsOFiqVrV1u,820.05,30.46
yVw8kpKnf4bl,efmiIxk5GW9E,ruq0u2ZpAMDr,188.8,31.47
alOioG9itvvW,vaQjTEBWaASb,yxfgQLIrpHFD,106.74,133.15
glzxn5Tdk8dr,UDxk0BKLGdWP,Nt5IHN1ykkhc,509.99,39.68
xdijSPsTAPql,KKOfV8j7dYHx,ARNPJQjYTDDb,395.6,38.63
ITKgY0urYeu7,gZdw4XlyMmXn,XoReeOEjvEuw,79.0,7.52
AiP8lT0mFF7y,8czc6uIc81lJ,BaK7FcpwSSsf,87.99,47.55
lqrQCkYg3Y3o,tIPO7bHrwS7c,dQCmV6mcOXGX,509.99,17.44
CA4yQTJD2eiB,aQSj5wMRLJyB,i2VPd2aaDnzs,142.14,42.82
5AsEcT7IYeA3,T0Agezy7GbkA,CutJkKSkib8L,639.0,38.63
sOiwCjCP0BHJ,GqH7DZZi37vM,C6WhdSZuLC8r,509.99,92.95
41ESOI7q77l3,C4MNIZebz8wg,5Ja2lH0N2OZt,23.1,37.91
vqh6eg0BksBs,dAjuzl4lEzYf,ARNPJQjYTDDb,1122.0,75.07
D9mE5Q90Nf0c,2KLdCRC3moTd,ruq0u2ZpAMDr,18.42,47.61
dTAum02ChYzP,yTmuTsD3E8nb,QQPx7QOUBZvB,49.38,14.62
5L43IjiSehHQ,uhvQEAoGtiSX,KbKfjMfPEhfC,283.2,14.83
bCnfj6xHCFOx,L5R4lad8hEHC,7KovPWNcMm5O,38.94,55.51
cou5BOfG0Qsq,pSVuuWCLxyvY,p2pT0lF4oGjD,54.95,6.87
7xlSrnNUzJ7d,YABc5Ij49wi1,2a07LobkzHUx,48.65,58.88
R6ygz8evEigC,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,47.55
ksrTAYeFnsV1,DQeMbUZYQfYz,regXXvWjzQLh,548.0,83.6
Vur5MhhCt0x1,FJPMZFdKAowc,YVBAT3QqF9Qj,389.89,33.9
ym7urKvj9pte,ljxT8gh1Xcw4,MrnDWxZVVLrO,67.97,16.32
FH9eB1V2z40G,opWoTU2BWbGr,RlOHlMxGbwXj,125.46,18.27
eu4dd2aRYj3o,1JgqZUMnHeh7,EmVwqW8hWMQ7,47.02,35.38
VTzLEGJjpqPL,gUsB6MIYvqzB,3FRwW3adXzn7,131.1,38.98
QV7X4FVpuyAr,VFKqopsYepY6,4CUYuEcsAfEP,26.91,24.97
r2pGiTPyVUb8,Pb29t2XBfP6Q,2a07LobkzHUx,176.97,105.84
2ey2s9qe4Wiu,KNzyyeCfT6Jw,BGPWBRIq3VJB,28.7,21.76
sye2YNO5Uu6J,TQgUjDPUjd95,Q4lnHFw86sJd,37.89,237.84
5rg741FpkxIr,tQSTooJNc6vp,2a07LobkzHUx,820.05,7.31
9k5vXTwWOOaC,mckjIgHnht9R,HaUIinFOemaU,435.55,18.05
EfVZi44dhjyG,zc3Kr0vGb4YN,ruq0u2ZpAMDr,95.03,14.31
sV3bmdLLSYEp,P3UmRv6uzzeh,DaJwquLc9yW8,136.4,1.67
WXcoK0OVv8In,ciyz5BBBbTP3,hSejNkQSw3i2,18.26,30.66
vDymA3CI1pDJ,JSf9OtrZlVSW,WPPn7m3D0d3X,2218.0,26.14
Q3YibHwyBHh7,kpaWBO7LJ3AD,tijNBaiwsAmy,327.0,40.63
dIsCKnUfDcpC,gmnJta6APaNa,3qJR4C8RG83p,169.49,2.46
1ZvUvh9sKC3s,svk4TIQoScnN,2Vzr14MB7bRD,849.5,48.14
THdX6i25GCJd,tJSjR1AbQ1F4,TONxC5aLQqev,3699.99,61.32
2bK5G1aq5MJc,aGfDroEvoLRJ,YhG8GZQWQVB1,111.27,39.68
IXlbB5X0g6bK,oUaq0Emczjrp,AHG0TE6bRNNY,215.42,6.15
e0k10KUl0ufv,tHPavTpCiXx0,hSejNkQSw3i2,836.99,21.98
DspisZtbLCH0,r8X9WIzMDtnH,BFS9XJPapWv0,58.1,42.02
SzNUGbFZDxaq,FdBtdonyg5Cn,ARNPJQjYTDDb,108.34,20.9
Ay4kOOtGGyYh,KUgYDEzRRFSD,FGVwTsnkeNNv,266.55,22.18
1pmrI7xypD8L,301f8N0vMU8O,fHVZ45VKd1Co,34.0,12.35
jbaRwWAw6rZ6,uqqbrPEb2Kvn,YRYlK9uqyLE6,199.96,35.96
9gez7iVvh2oX,2ctsTd26h9QP,C2GcnPy9UJtp,142.14,15.77
eyuM8iHAWRxi,z9r4yfctEfv9,ruq0u2ZpAMDr,538.9,6.77
c5DmDr7kqedy,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,15.65
4EHBweGbQglj,s17aXKu4zvfw,q1Q2n7nr6h9B,358.8,65.03
KtF2SNhs2cf4,gF7KtOA3gNjy,mWGOk4pETZyZ,475.0,27.8
vBQ4cXHIcKcu,fv7KNAysdXlN,MvBLo1GhlfWv,2.2,47.55
t9bHdOVkt5ge,g7HXr6G8lJw7,2IxTbqKqgUdA,106.74,237.84
IrjuTSdjvAC0,x2473gHktSB1,VjbLhhR5I7ly,465.52,14.99
u8Vs4HbfsBsU,43tazj2WmezZ,oGYw3FCx0i23,389.89,44.26
2piKXUH7jRJr,Nfe3KW9D3aB1,BGPWBRIq3VJB,55.83,86.41
ZXMc7s24B1Ju,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,232.69
Z2e0SmF3ahfn,zbOpRaWbl8I1,cUn7dujqBetE,358.99,38.6
U70FtfI99YUe,ZEye6yzDOiiE,ZNVgXvCvMqkS,399.2,12.63
Df8FWpOGyLxV,7B6K1gvFb5NH,cjilIa8d2RUG,158.6,58.17
LoOJhQXJfkbg,XFaEaka76f9Y,2UV2zaeUhNyA,56.89,30.24
M2mNnJ1YbWwa,yjbebnmOeMDy,TONxC5aLQqev,127.77,72.64
KTnCUKzElL2h,HTAJlgRwPpZ4,J8zCrgNURNmv,692.0,33.9
LKXwv3Th5J7R,Lx7Zbroav4Gt,Hk6sj228ERfx,59.65,29.05
hIMwqW3ftMfO,hRa5Mdi2W3gL,Ld5BbJbgEpJp,4099.99,4.01
TB8dn1RMb1Iu,DsP0QUh8tgta,2Vzr14MB7bRD,376.0,23.6
uJavi09HBk2M,SAXV2EDo6g4s,9gklonWZQLmi,71.8,20.3
1tkPSB2tm3t2,zVkMIgraNdQJ,KyJlfZytZk4Z,78.0,63.79
oopvBupCO1Le,qFEBJoYnKG2G,TRcQ55ynAFlI,453.96,6.37
Zew6B3QoUfi9,7B9HZ3MMsEoK,XoReeOEjvEuw,46.2,73.72
iqU2tyMIOyi9,uPT5JSckT4wc,0TGBD26I0208,369.95,15.08
HYNAXgd1ufhl,1MAKkRLc16A5,79fGAMNBDzTH,3.5,121.22
UrZlJN0G0U9W,GkY4iC34yfZR,s9PULoMk80qE,344.0,3.62
IGmh8Iw19DCw,FdDaM8lO9vdI,BGPWBRIq3VJB,620.1,69.23
X8UCCPb5ygTK,fX5cWtC14BWH,EGW4UK5bOeEZ,588.5,33.79
TbUAeZfOAezJ,oLVBoWOotxcJ,WTbhLip6Y9IF,374.8,73.72
OxOrS3XGMQnf,ojKOZNiAjf83,MD95fJyKH99j,598.4,24.34
HrlLFWB2kEfd,8LQ1KNC1uffD,nhZiNyvHKd8H,42.89,32.34
i8oM1FedPD2K,nAcaJdCos78a,2QjevWskirjm,26.89,13.96
fjsJK8u5ITRy,jowpxEhRo2Cp,zXm1l9WjzYX5,945.0,60.07
I4xScLeSHP4Y,xArM6NlDrEZS,w2w6JGL2qELj,100.0,31.8
QV5kaobvmqtR,ymKDicNbeRGT,qlWrFf4tJjSk,26.77,22.64
9OBFk3mQyTnP,VM4OmZOaHp63,WTbhLip6Y9IF,69.86,27.57
6p2Di1yaKWWr,CetSPeqb3tc4,yHsOFiqVrV1u,26.77,12.64
iqs3OdZOhePp,hn7szEJHw5LE,2Vzr14MB7bRD,966.9,12.84
V747bx9caKcn,rIwCsLZ2dFTY,ww2Z1B2PFAzV,111.27,23.6
sv0oMoOhOnqW,GmgXGONutNxg,BGPWBRIq3VJB,28.7,12.63
Br6VatR1BG0y,xDmT0BaSQrnp,dQCmV6mcOXGX,109.82,55.54
sCyPllk1ZpBM,ymZvN9XtTHxn,Kvozkx4dDVxL,329.2,10.85
mGyQLBRDCLPp,m04GA9uIJaR4,hSejNkQSw3i2,253.52,38.32
GfUtNjRsJtQV,6y4Svg7F46Ll,BGPWBRIq3VJB,28.7,6.08
2YyOuESxNr2G,fktVsMNpQcuY,tijNBaiwsAmy,159.99,62.6
InJp9j3p3UfK,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,4.01
erR2l1480HBU,bIEg5jBI5qCt,EGW4UK5bOeEZ,231.27,42.6
7Mnj5LFCXUjy,DL5BHCpE7rrL,2a07LobkzHUx,28.82,14.9
qCC3RaKYxYBW,kWY5PZuP3mMX,KyJlfZytZk4Z,23.7,47.81
LKRP1jbPUX9u,0IjTTPekYrA6,BGPWBRIq3VJB,31.99,46.57
grbwNyiL0JEt,uLzBIKqrgfXM,2Vzr14MB7bRD,3.5,47.55
LqSXGf20AV6o,MXfRU6BvSbFp,lDgTgJkGaleB,478.7,58.23
ZzXFOWbjmFzr,1lWjTiLpL5sL,5jmVaCDVvTba,112.33,7.94
1YrkKeHcafj6,pK3RXgL02EpR,AHG0TE6bRNNY,2130.0,38.98
Oq5uLT3bDtK7,z3QThifm2Ex8,2a07LobkzHUx,129.7,37.72
LoBAXtMOqI3V,IREhNF64vxMV,ruq0u2ZpAMDr,144.56,41.99
Hg69RiAHsqSy,nHVfUq8Xfzwq,KFJGwhHx3FJX,76.45,3.87
vICQ6xAkBQJv,MHzzkDPSSXkY,tzcJQVM5ttUQ,189.05,3.83
1MbJ62rztvdE,5ArAXFfZIzdV,NFarHrNhIIbP,109.15,18.61
7KQLNjjjuVzS,QRRDhAddJGXo,NwPn61VaD1X6,8.8,32.34
PPQrKXZMlZ05,LI7HK6BJBBPy,bUwTEGq4Dr3S,37.49,9.23
55GIbAMhfvxt,202tnP7Gp77m,wzGY5bxLJ24L,16.43,83.54
k3Rsr6bYVhuG,v5SnKR6BzXcc,STj3c88kfxpu,35.35,5.22
CBikI5R5D3Es,1LlAoE7WwDpb,3qJR4C8RG83p,41.52,78.81
vlDOCPx2RWwL,9o5aGPLpSZGU,EGW4UK5bOeEZ,19.3,130.46
1E3iD0TBYiQv,p9XNVNxNsSHj,2a07LobkzHUx,77.08,9.93
iE895OwyUliJ,Pb29t2XBfP6Q,2a07LobkzHUx,176.97,35.87
fRH6hWQCFJfA,EbXvBHpCdrqk,yHsOFiqVrV1u,34.0,87.87
s5dVUH58uNDY,6gAgSBS9Ghbl,kT4UPkqxjZhU,133.05,38.66
atZxU3EM6CCK,zJ3QmOOSjuNf,k6TefnINF6Kt,26.91,17.46
vectKPK0a1hr,jjuUt1Fp9kX7,Djfhy4pnkKOC,145.9,62.33
MpfN5hM7QaIb,hZXWmyaDMnJ3,i2VPd2aaDnzs,10.6,106.21
pFdbUShXs2Ru,on5EC0NJ0gdV,WTbhLip6Y9IF,18.99,4.44
QguN9xvRHNTs,k70YhkRSxJzl,TONxC5aLQqev,453.7,30.66
q7ci0LjrVpG4,qITImoaYqnMp,XiLZgWSbLbMn,139.33,38.48
BLMPmwddUi7z,hm0kG6bz215p,nhZiNyvHKd8H,399.2,20.9
ZI2xJ8n8X7SW,BRnI5QOLxvL8,VbREMx1xh7Eb,150.49,11.39
F6B9YxwbxxjE,9eFAE4sttedB,BbnzzKlK68by,95.03,4.75
O6WES780bIsr,oUaq0Emczjrp,XoReeOEjvEuw,55.55,6.87
bipkyXhrCRU3,9o5aGPLpSZGU,EGW4UK5bOeEZ,100.6,20.49
kLHnQGaCYQ0D,mmfGLAtvxdMx,YUyDSmEeROvj,367.0,49.52
erCvArKuXP7y,7AdHMcUA45kV,nhZiNyvHKd8H,425.99,32.34
DjV3bpGZho0O,Rm3ylmTfDnzn,QU2s8PFYxrCn,37.84,21.01
KuZLJ1AaqI9q,CvtNxyTPsz7k,sctM1gOcIn3a,6.15,12.77
yoTXBZ4nPUOg,VcRU5d314wk8,RlOHlMxGbwXj,148.5,5.67
uYLL1QRTJKQC,H7nWKs2g42fu,w64BqIsmpk4u,33.41,41.01
GHC60lkfmfzc,DWKmdd2Cc8jD,IRFNV9diw97l,122.61,60.46
AWFieec5EhXd,FJecCwN2k2r3,X9worAU2HZKz,314.8,47.55
rIDYB6lCDTR9,DErPo7OZsYSo,wdOTtCDSlUbO,106.74,18.17
dZGNHioFdcer,3jddxWJlivPA,YGPAECfdqiAj,190.06,85.37
nFXS3pQ4TBIf,fwxl78QhkWoi,LLty41IbV7xo,77.07,93.14
QAnafTMO59m6,pwwepzLkrMOF,MTCYzcZ3QMv9,50.4,31.55
EUpbLBAHatd1,ICg52p0fIcjz,wocAK2BwMboC,919.9,3.49
w1DCnkttwIe6,vGXXRal5HLec,bd8RhBYu7arp,56.89,29.56
TyY6P7qtW1Yu,rkFp7albv3Hz,Rvum5utfPG0m,692.0,2.75
dzYh8QrrtxmN,OBIvlk9Z3nDK,6jGWZLtrj4fF,495.0,27.02
0qj71VZeqhOO,BexYLpCx6BwK,2Vzr14MB7bRD,18.04,24.23
wb8m3XMuIHxk,XaZhwWmDvmVY,migPLaZui6Op,29.6,40.59
AUnUliUP4CbG,7SbxZe82YD4g,2Vzr14MB7bRD,128.99,73.45
tXXBz6Lyj1p6,srvU0XsdWXs7,yHsOFiqVrV1u,125.46,35.01
w90g2o1VWeVs,B2HyTOAfXCFl,Es0d6f8ONsbK,13.31,2.01
KCqost0jS04g,kml9id6j1D7J,YRYlK9uqyLE6,910.0,89.1
vNP260JjlgsB,q8vfvTf5F2XO,DHOPtCppeECW,820.0,21.35
JuxPt3nOB4rA,AOze5T4Uex3f,V5WynwQkZECV,168.0,47.55
aQGzgNf1d92B,GLkO1SLgrt4F,ffUNNLStwOip,403.9,34.6
hE1yX4MhLL0L,oUaq0Emczjrp,XoReeOEjvEuw,55.55,50.28
mMzrAIDmgpqp,vMNkrbsMMk0s,yWUu6WhwFUAg,167.0,47.55
cIa7XgY0IhJq,EYEzM1t9LJ3A,regXXvWjzQLh,42.79,222.38
nAutPRYVGkK5,ixKNEjGAj4eD,KO5ZAQ5NWsGp,156.3,70.82
meb9S8HNpS72,VgQLgvRS8cD3,AHG0TE6bRNNY,254.9,30.66
owIGthHmZpSP,4PdIfWqprn5V,LLty41IbV7xo,798.9,90.98
tvOan1mzirby,Bp2UR8L9Q9VG,2a07LobkzHUx,140.5,14.18
qQOvniGjAglN,1lGxeFOwsmvu,luzDO2kXE6wp,49.97,6.44
3hxzVJNs3FEv,HPSwzbOuoPU4,EGW4UK5bOeEZ,14.45,37.23
x8YoQrSw1ibt,ssZQDTdv1ISb,Zj36u9uWzYUi,49.76,39.12
TQHxuySKNG5s,Gx9BskaoR7Lk,LLty41IbV7xo,47.0,48.01
VesTskisHN34,2vFEY0c4ZIPU,tijNBaiwsAmy,37.84,88.69
z8NQ6yKFikU5,9uXsrini520L,WeVJcjA8H5qT,133.6,6.87
