customer_id,Recency,Monetary,CustomerClusterID
093AnNTLOZWf,2535,622.64,0
09SBOpqoPNld,2580,126.94,0
09dZvNsYPD10,2383,195.7,3
09dkzsGnfoN5,2350,308.86,3
09imoXNdV6i4,2304,144.34,3
09yi7VOuwH2L,2504,475.18,0
09zO1O9FFqOA,2290,362.37,3
0A1HruGPtvzh,2590,38.16,0
0A3WYuLPXiPK,2543,665.87,0
0A9H3VCaGQxO,2522,83.58,0
0AGpVlEHtRKq,2697,7.13,2
0AHCaKLiLaVL,2279,245.57,3
0AI3Osxr1xz9,2293,345.18,3
0AIStOGTV5QU,2618,47.22,0
0AWSFM6BqKjP,2719,64.68,2
0AePjvjwpJg6,2694,136.93,2
0Afj1dUBsddZ,2329,384.04,3
0AfxublQpYm1,2462,154.98,0
0AuKwzgpu40H,2664,59.61,2
0B5BPTnz6zIm,2551,184.37,0
0B5qYjbs1hJ4,2437,211.79,3
0B8EJl6h2QK5,2380,251.98,3
0B8MmYlPkecC,2750,122.83,2
0BEzvZpQruhL,2745,194.88,2
0BJDv473gChW,2593,182.89,0
0BUJw33u1F9H,2604,108.74,0
0BeyqqNXm0Bw,2638,452.81,2
0BmO64FXF5lJ,2810,375.22,2
0Bz0y2eVFekZ,2305,24.77,3
0C0KFB8DS7k5,2363,22.93,3
0C1Wo92skiM0,2686,228.7,2
0C4fYpi1ZHDz,2404,13.41,3
0C5bwzwwcBsO,2772,193.72,2
0CAewEynBmWr,2607,168.54,0
0CFTZgHINfQi,2632,313.93,2
0CNu4clX2t0O,2277,110.69,3
0CW9kPo8z9qf,2770,135.15,2
0CWfbBDlMzLd,2789,121.33,2
0CWjznvmMXNO,2476,350.07,0
0Cj5Xsd4cKxp,2288,150.95,3
0DJcoxEQ9KB1,2349,32.65,3
0DLr5UQ21YwN,2504,2.68,0
0DhKNWi0fzVh,2658,50.26,2
0Di8j1pi6VM5,2737,44.42,2
0DjaylV18tt5,2778,72.44,2
0DsldHCeQJhg,2393,99.52,3
0DuIASH0DC1z,2488,198.44,0
0EFzkvsaqzZd,2558,1702.35,1
0EI0mXWlEXA0,2335,431.5,3
0EM2VrqxkJIU,2302,575.91,3
0EV9VHMiEmDr,2562,1488.59,1
0Eck0Nmv8WeU,2517,109.76,0
0EfI3eZJI5wF,2584,208.38,0
0EkOeULLuqMV,2267,108.93,3
0ElCR6lB1a8Z,2473,674.87,0
0F03bcyjn9N4,2589,56.46,0
0FB3KZ6gh2R7,2501,598.96,0
0FCdE31cCL3t,2573,401.24,0
0FFdRoVFefrH,2755,110.69,2
0FJg9ZX9zEyz,2428,122.69,3
0FLiLzKsOE2n,2346,688.44,3
0FMmmGhlKqEg,2554,317.9,0
0Fb5U13THeJD,2495,11.98,0
0FfaMI8Hts81,2302,1031.69,1
0FjeaYgkGhxY,2760,211.72,2
0FvYBJsks96A,2323,180.75,3
0GFUyyMMTh9b,2654,97.18,2
0GGL8rGQ0tEk,2677,94.23,2
0GHtL1MUbkIY,2494,370.1,0
0GQ4GToLEw42,2321,143.73,3
0GUKQyqN8CzO,2287,151.7,3
0GUShpBarE3x,2503,213.11,0
0GUX5ahyiPz9,2552,276.65,0
0GVLcyyiz4OZ,2714,291.43,2
0GaNnPpMjVBv,2629,540.79,2
0Gal1VPBi8s7,2459,556.83,0
0GbLZoPDduMr,2809,145.3,2
0Gd95MpJ6u5O,2610,665.87,0
0GgMW3q9L2a0,2660,44.05,2
0GpRtRkDrfGD,2285,92.67,3
0GvJceE5hoU4,2536,116.73,0
0HKUKjggLlba,2953,222.08,2
0HaIgkojT3lk,2729,273.0,2
0HalCoEBhmPV,2495,206.41,0
0HiWS8zyTAaB,2377,190.2,3
0Hpc85e0TqKp,2481,284.81,0
0HsfbPqa3QUV,2520,134.66,0
0I0gkTCplkMt,2827,51.34,2
0I82QnGORCTV,2503,112.51,0
0I8vL0BlM1p1,2791,203.19,2
0IKLBeCPW6aa,2411,256.43,3
0IPkaXGxHl5E,2714,480.4,2
0IbgE9RqUhhW,2810,74.45,2
0IgnZ79JDlru,2733,52.96,2
0InCSKB4niz1,2714,6.21,2
0IrZz2yFS96n,2451,90.76,0
0J61wacB8mEG,2414,340.49,3
0J7Ju780QNxa,2730,297.34,2
0JAhWKN0r9F9,2432,196.57,3
0JIpmtTrYlaU,2298,25.58,3
0JJmdxgOn4mB,2776,156.98,2
0JVjmzQy6xpo,2415,150.44,3
0JbzoboNmZya,2798,49.99,2
0JcyIUDLa0pf,2329,306.86,3
0Ju9bUXwsp0J,2430,1299.28,1
0K3uqXPgOSKz,2285,1066.08,1
0K90Eid9w8BU,2376,166.7,3
0KN9aLt89or5,2503,749.64,0
0KNvzZWCDsNs,2482,53.73,0
0KSKmzzHnMoQ,2308,96.99,3
0Kdq9JvD47Ln,2561,171.03,0
0KmFyvOOjUsi,2303,58.22,3
0KnGuF6ZqShC,2375,170.34,3
0KqyV5isYOpE,2418,114.53,3
0KyvIPMpzdCB,2283,279.15,3
0L1dN78oEoS7,2510,53.22,0
0L9kj9ss3U8X,2851,351.25,2
0LJU4n2WwHae,2488,387.77,0
0LQJZgqKtiwC,2519,65.36,0
0LerlmAqUoeS,2524,81.32,0
0LfbjMhhaZ7A,2808,149.62,2
0LhvQtGwJl1i,2307,115.45,3
0Lt6Xcwr3K21,2310,412.59,3
0LvqMDlDuE61,2483,109.76,0
0M7ZnrpJCPWo,2498,455.86,0
0M8AQLg2KXOo,2392,118.59,3
0MA88JwgNAii,2495,146.19,0
0MErLfOuRj8Q,2353,33.48,3
0MceHijD6clH,2488,39.87,0
0MjHzFMoYIX0,2335,119.12,3
0Mt1Z0VxmC6p,2381,228.94,3
0MvId1zE5rfe,2629,255.24,0
0Mxu2WSJUuwJ,2718,141.6,2
0N5VNrBO2cVk,2272,91.5,3
0NHOV77tS9Vm,2443,194.51,3
0NbHr0YDyNVU,2328,573.78,3
0NdOsBHEqX8w,2459,211.84,0
0NhTnhD43xdM,2546,344.74,0
0NmJpBlgPdxJ,2814,126.04,2
0NmWOInLcaXw,2685,260.46,2
0Ns5yjbvfYPe,2638,56.58,2
0NuXVYNOHpXJ,2506,68.34,0
0NuZwqCZ3Vei,2786,422.0,2
0O58ZhAEV3l9,2689,211.35,2
0O9iaedO5Iov,2299,165.82,3
0OCmbJrXg4mi,2775,274.63,2
0OE36oavc3KX,2715,190.04,2
0OFNwp09wvs0,2312,112.0,3
0OIQxzMogPlP,2482,113.42,0
0OLa2S7qDjWY,2727,100.18,2
0OPOcBufxOxC,2488,47.52,0
0OTzxrXoD24O,2690,63.12,2
0OYm6ZN10VMI,2708,280.35,2
0OZ4djjLDVTd,2454,27.38,0
0Obj5sNfQMB7,2732,63.83,2
0Oi8T9QjEHkn,2771,45.67,2
0Oj22A4lCxVA,2649,222.63,2
0OmtUcb4gW1R,2672,71.44,2
0OnU6waksdSr,2502,260.08,0
0OtZ2MgciDlW,2467,380.46,0
0P6qX4KPNIM9,2394,98.25,3
0P9bxDPBAqPl,2650,43.06,2
0PIm1iJ0XbN6,2333,397.02,3
0PLYUIXjqTPw,2783,554.49,2
0PTeAIBdQ5O6,2529,130.4,0
0PZPU5Yu8o2H,2542,178.59,0
0PgLFfCDVAus,2742,420.47,2
0Pje8XmvtPYR,2668,566.63,2
0Pw3EhfZjzaA,2492,97.11,0
0QF8dOwtbJhg,2509,36.73,0
0QGoASAABBqb,2555,70.31,0
0QNZpr2Ckqop,2461,344.74,0
0QSEFwtqaAlJ,2626,126.53,0
0QZm6FxnAVvI,2355,135.12,3
0QaWqne3tkZG,2385,4.82,3
0QpwFZnBY0Ak,2627,300.0,0
0QrPWLMylPct,2280,105.94,3
0Quv6fmOKIH9,2578,203.52,0
0R14iG9pDPoC,2685,177.12,2
0R9z0iiHCmXI,2373,662.74,3
0RAYGH5Q0BNH,2567,1199.47,1
0RCYBZfA5STm,2845,66.99,2
0RCfn7DxJt0f,2414,389.84,3
0RD0v0xnAOir,2617,27.72,0
0RK8Ils35AjJ,2424,167.49,3
0RO9dwSkBvdL,2369,93.56,3
0RQsI6ljFWGm,2582,275.23,0
0RT52NnJRpvi,2580,6.29,0
0RWemkMa5tqB,2293,99.88,3
0RhOLZD4SF9n,2532,46.62,0
0Rrj5R5tLYxC,2567,483.09,0
0RtHjMmhpiIN,2641,213.11,2
0Rw1HjR4Vnsg,2487,14.92,0
0RwGhH93KlK6,2598,33.48,0
0S1GnzzGdlZ3,2471,1322.69,1
0S5jHwykMJ4X,2343,39.3,3
0SCGvz8TDiO8,2376,119.66,3
0SJErB8XxzzH,2289,307.18,3
0SJJ2mVJMH3m,2533,2.25,0
0ShCBotQkbDd,2572,426.91,0
0Slsymu64Enk,2772,105.45,2
0Sog9lRqhjWk,2306,163.98,3
0SvPAKMnEY8q,2542,213.83,0
0SvbiSAsL5ZO,2561,64.33,0
0Svq4KxK40Vw,2309,204.71,3
0SwpUpnP0tJW,2642,95.01,2
0T70Ujj4BYSq,2456,363.12,0
0TIyEjqtlV4E,2701,561.53,2
0TMg1qkoOXsY,2637,1872.26,1
0TVw0oSMd0I9,2433,156.42,3
0Tbf6Eh77kGn,2462,538.39,0
0Ty7T0JON9cm,2481,210.73,0
0U37jGwtsXCI,2711,199.79,2
0U5lMoqZ0nKS,2839,233.44,2
0U6FrRHqVsb1,2637,12.47,2
0UOM3lapQhoN,2277,183.78,3
0USRgzNctiPp,2449,351.99,0
0UVbN3aJKUiS,2552,114.73,0
0UhCOIlHLlDd,2384,267.25,3
0Urlxz0Ef8Ed,2401,241.48,3
0UxQJwbJCu35,2542,349.57,0
0V0TawCxEPwF,2687,320.07,2
0VEOpc8OcLug,2452,194.53,0
0VGV1Bs3568Y,2469,1194.38,1
0VGvxLwmkAPL,2491,229.5,0
0Va2wFyUdrmt,2474,267.99,0
0Vahal6LUw74,2820,414.86,2
0VcwTthyFu8i,2679,403.95,2
0VeGMxerw1Va,2504,606.08,0
0VvoYGDRQi5f,2432,178.32,3
0Vzplos7nwGc,2791,87.82,2
0W5robcWxYHl,2498,386.76,0
0W96iJ4NxFxf,2285,285.96,3
0WCdBGrKQpqS,2447,176.88,0
0WNQQij9MWe5,2665,404.44,2
0WX9ErX2s6vi,2322,191.07,3
0Wi8Z3oNfBl4,2473,146.26,0
0WjPHV9HHNvl,2503,34.61,0
0WrYcovL9IzB,2446,195.29,0
0WribU4Mw3Vu,2574,219.89,0
0WwJuLns0NAp,2787,602.35,2
0WxuIjlq8e2i,2451,48.43,0
0X0TZjmoW6xe,2445,136.88,0
0X31qhswdoFf,2362,549.78,3
0XLKm5xmuSnq,2583,132.54,0
0XVbCIZNMIP7,2566,145.48,0
0XVm5kHj3f6T,2337,94.64,3
0XXnr0uhSxAm,2297,257.11,3
0XYRCktlBaTW,2618,130.61,0
0Xar39xOUKYi,2561,713.01,0
0XwkEKAqndcB,2602,65.22,0
0XwqMKDJYiE4,2342,282.18,3
0XznnYY4NSEj,2719,317.97,2
0YCkmq4g9BFG,2482,93.38,0
0YFZq6YTZbeV,2467,9.81,0
0YFeIQIoBdeM,2486,10.84,0
0YHJP2Nx9Ada,2397,86.59,3
0YQPfe6G25ez,2476,458.59,0
0YjQSKoaA8qN,2507,187.5,0
0YwiZ8A5rizh,2728,118.22,2
0Z0ODnlji0fe,2324,141.25,3
0ZHfdojBh1uV,2589,52.18,0
0ZKiC7MAKZHU,2279,204.66,3
0ZKqYMDdiA95,2665,1416.7,1
0ZS60Xmto8BL,2380,429.29,3
0ZcYzzucCLDC,2294,239.54,3
0ZdKUfTqv2dJ,2379,332.14,3
0Zkt1qGTEtBL,2733,123.97,2
0ZoIXpfLchD1,2521,187.8,0
0ZwpiylemStx,2543,127.38,0
0ZxsKJNi5AQE,2776,41.83,2
0aSOnCLA03NB,2401,399.62,3
0aTvMnbw0JOf,2344,633.88,3
0aUDXPU65z9t,2307,27.66,3
0aqVViburk1r,2575,313.93,0
0arfrrWbpBPe,2440,235.13,3
0asAKf2eo58B,2441,4.07,0
0atgnrKhKPOt,2432,114.52,3
0b7Yn7vO42bF,2545,428.8,0
0bKRFITMzGsg,2574,381.88,0
0bWGyuTfBR3Y,2580,69.29,0
0bb8o8KyBuSp,2477,151.5,0
0bg5sqyhmENv,2551,106.1,0
0blKqkdRkdQf,2405,151.93,3
0buYSppfUqjP,2631,24.35,0
0c6bJed86VOv,2343,305.16,3
0c7qNHrK7BxK,2840,162.81,2
0cWrrSNcoe2f,2468,48.93,0
0clVuXfv816X,2307,245.57,3
0cmbDR5zt4Rp,2344,249.49,3
0cq32vRbNU5G,2303,215.54,3
0cr5wiHIvMhT,2435,89.28,3
0csMjXMQu5tR,2380,161.65,3
0ctchEroFf8n,2428,406.26,3
0dLdNn2nGXoy,2431,107.35,3
0dXA5fXJpHcM,2670,43.74,2
0dbZ3t0DAERH,2719,209.51,2
0ddQvmB4LdgL,2344,216.5,3
0dnsUdQ3p8Fg,2440,233.78,3
0dv5JbrgsEkq,2463,76.92,0
0dwG62wm5EXo,2534,71.56,0
0e2gHrSUxlRg,2739,232.88,2
0e9dbbF9iifq,2525,1810.5,1
0eJ6i85xPLnA,2736,118.22,2
0eJP6dpqzehk,2350,294.58,3
0eU6SHkQy02b,2421,69.15,3
0eaVonBzSqVO,2473,41.71,0
0edVvKTJ4Z1b,2288,904.8,3
0eknDY2e2vk0,2694,190.04,2
0ewlu8yep3BI,2831,63.83,2
0ezrPVChNUnF,2284,459.01,3
0f80AItJxF2K,2674,585.12,2
0fHdpV9mpeN6,2375,136.42,3
0fKVNlrgVCuu,2307,75.67,3
0fSaGOfbS7bW,2277,68.35,3
0fT2PTktnkUf,2298,105.52,3
0fTYi1INfTo6,2631,33.78,0
0fczIN4hh6Iq,2526,249.02,0
0ff94tVHniQt,2522,250.26,0
0frmdrHOOkpE,2378,78.95,3
0fsjU8IwTDoV,2279,904.8,3
0fw0ZVrKGKbv,2637,1978.18,1
0gAEB8Hc3pbG,2361,21.03,3
0gEFGTxUQ3oC,2287,336.56,3
0gFZUu5aJQT8,2578,105.87,0
0gFiJmfdTJEu,2531,209.15,0
0gK66aFTSvtF,2370,84.79,3
0gOA0q3VGTk9,2545,541.0,0
0gQYgXqL8fUE,2780,681.42,2
0gZ2RgoDapN9,2587,56.41,0
0gZdQ2TJVNz3,2593,31.6,0
0gbH5iHfhkTP,2345,105.47,3
0gd2UG0fkI5z,2659,157.41,2
0ggnkxrhaiVh,2595,656.81,0
0ghzwq2mUkKz,2391,138.55,3
0gjnNB8OXrNg,2268,15.89,3
0gk4hyS7Bfzr,2836,143.67,2
0gmB6AzhgbYE,2594,463.77,0
0gn47l3bbiJ9,2340,100.93,3
0gu4daXnKqLu,2435,243.01,3
0gzFal4YOig8,2449,36.24,0
0h5OHLYu0oyx,2383,506.17,3
0hOB7wqSrY9R,2553,313.55,0
0hace76mCVVE,2807,68.57,2
0hbgFYzFyeqa,2506,174.91,0
0hffm5rvkc0v,2463,204.63,0
0hj4pfzXzkJC,2638,22.76,2
0hniAWGb28cP,2495,163.73,0
0hq5N6CPxifO,2772,315.25,2
0i58sbm4j0kY,2423,41.17,3
0iSCYvV7l9d4,2771,161.5,2
0iaDYXxlhAGF,2529,63.06,0
0ifxPTsFxqO8,2528,96.93,0
0ig6UxtvRUXX,2699,174.24,2
0ilGU80j5Abk,2481,179.45,0
0ioDG6Q2BPsV,2610,333.48,0
0ipa9AuKBitn,2697,252.99,2
0istvQitmAf5,2627,209.08,0
0jD8mNfOenHj,2728,156.51,2
0jFukH0ob4N2,2680,253.07,2
0jG1gSmrO3v3,2278,144.34,3
0jGQWVannLRK,2587,85.76,0
0jKzRcqv8NLJ,2273,229.0,3
0jL3ZwCIFht6,2591,90.98,0
0jTlVj0Gg49n,2292,166.76,3
0jVwpWA9UQgb,2365,360.13,3
0jhdO74ydvlD,2593,183.36,0
0ji99egrIrLC,2392,36.0,3
0k4G77OG1FRn,2403,4.58,3
0k68BYL4kawC,2614,570.3,0
0kFPyjydugqr,2369,5.54,3
0kOEblW9S0k8,2536,100.08,0
0kT4hgq4IN5Q,2542,208.18,0
0ka96xrjbxIY,2493,93.95,0
0kinc6A6bMER,2560,153.39,0
0l1g6zhKdk7N,2286,257.25,3
0lD6ftIaU8KQ,2413,641.18,3
0lJLt9r4ZnQ6,2289,476.52,3
0lQy7WjRHfXB,2543,223.51,0
0lTEa1OdsXj0,2848,118.24,2
0lWxVKsD9TgH,2744,64.4,2
0ldbhaMAuxZv,2679,260.56,2
0llF9RogpUrP,2528,174.71,0
0m7D7vfBmdAf,2543,1783.7,1
0mALC15SmsfX,2487,219.72,0
0mFe1YfOYUsm,2385,177.15,3
0mHFciVJF6Rr,2350,181.47,3
0mP9Nsm35tVQ,2615,181.55,0
0mSwzMiHC03K,2431,323.53,3
0mV1N6H53TTb,2637,663.93,2
0mWUBM7UCqr4,2654,225.45,2
0maz6l2PQqjy,2546,106.22,0
0mdFRVrAkZ6i,2483,177.1,0
0meHIFf2aXF2,2641,10.51,2
0mwvhLyKOPp7,2276,554.4,3
0mz4FQhPrOQA,2426,1951.95,1
0n4EidoTqeL8,2543,186.91,0
0nJw6ci4eRJZ,2531,96.21,0
0nKYun2JWepj,2322,340.27,3
0nWFDNMPOIem,2427,106.57,3
0nbsYs2CUXp6,2415,319.19,3
0nfhGJmTkJBz,2582,190.04,0
0ni4FUStD76W,2306,349.79,3
0nrKbqITt9TU,2358,59.38,3
0oCJ8vIwnNNI,2557,266.5,0
0oCMwzMmdLDy,2596,363.15,0
0oCaOSoim9gz,2621,69.4,0
0oQGUcgMmQII,2658,280.0,2
0oR540lGXrO4,2384,5.65,3
0oprEEAe9U3X,2368,76.17,3
0oxGwof9VzUg,2285,392.56,3
0p03H4LaxCZk,2685,468.25,2
0pBUnrSgLF6S,2289,94.5,3
0pDq3SYFBU5j,2299,130.58,3
0pE0xmBqAvaj,2291,454.54,3
0pI2ZtxyjduC,2493,44.61,0
0pPQygKCHxut,2371,1116.81,1
0pSrTJqD8Mod,2704,68.91,2
0pWPHsVNbQTL,2378,1.46,3
0pndjAZQunMK,2725,196.9,2
0pokgr8bFIPG,2375,1042.68,1
0prehjAN6BOI,2547,2480.58,1
0przNqzswmn3,2276,165.29,3
0pu6sHICLOk6,2572,123.16,0
0qB3y8dVIIFy,2654,99.26,2
0qCjAKjxxcG0,2675,352.34,2
0qSyvB35KuXy,2340,147.3,3
0qagbBaqM3E5,2276,215.15,3
0qe3X1ISBtBb,2469,124.13,0
0qfXusp5XPDX,2460,675.77,0
0qjIMRUs2LID,2445,39.64,0
0qjvx0lUcrtC,2755,255.78,2
0qlALHVxBCef,2392,36.0,3
0qqAaK1mbqQJ,2576,264.09,0
0qsZJvi57fAI,2669,151.52,2
0quTI7uWElD2,2484,113.66,0
0r3AO9ckGAGG,2487,113.42,0
0r90pUqDxtNc,2286,61.19,3
0rHNVJuSPQzB,2841,55.88,2
0rJ00d69NXYY,2621,161.12,0
0rP5hUp0CBoE,2527,412.02,0
0rPwDYnFOXv7,2459,356.06,0
0rUakzG2PlKP,2540,68.34,0
0rUhlqsr77O8,2553,176.31,0
0raFFyuEb3SJ,2489,282.21,0
0rfC408l6Fzs,2554,20.86,0
0rfZy4sTqSVP,2452,285.34,0
0rhJ5rpTTJSx,2298,89.81,3
0rjS2SsLsuYW,2277,148.96,3
0rqeRqOP1dVB,2335,358.14,3
0rrUrC3hAIUe,2743,38.65,2
0ryasnpwC2Ts,2540,333.66,0
0sA1APqHByTo,2565,5.97,0
0sNDJSiDDXuM,2588,80.85,0
0sS56KOKr1tZ,2500,1116.69,1
0sX1kUDv5frh,2615,158.73,0
0sXiVqPGw14E,2722,123.07,2
0sYEyY7cyilx,2467,30.3,0
0sYMSefHCEHB,2400,33.48,3
0skpU8v8QN0J,2544,177.52,0
0smtoJES3dMG,2338,530.99,3
0snvyQNsNulL,2521,193.02,0
0t1H2v1GSyXs,2410,278.37,3
0t8o5KMflvN6,2573,165.28,0
0tF4a58rySWD,2337,220.03,3
0tH27YXGcRO8,2386,156.25,3
0tMmCCaAqZGy,2816,178.12,2
0tWgBuSlag86,2543,142.46,0
0tbPGZDRcf1W,2523,251.98,0
0thu18b5jLPj,2306,121.58,3
0tl3zmG3tuP1,2605,89.24,0
0tpzceLAIXi6,2425,530.01,3
0tqx8qkaFvdQ,2542,178.59,0
0tudM7dciWhs,2732,35.84,2
0tv51T5YPnTo,2617,356.54,0
0u416cTNjVA3,2349,516.97,3
0u881WFvdgXZ,2429,407.04,3
0uAgkCQgVCni,2405,307.22,3
0uAkhJTGVkXL,2705,395.46,2
0uQooEMrWMl0,2287,270.0,3
0udGvymFgFNI,2425,130.98,3
0ujlpM11Il5b,2716,261.9,2
0uuw59OgT4YC,2645,450.42,2
0uz78djAznJr,2650,34.77,2
0vLF2tKmnE2h,2509,675.77,0
0vdiWUG9hSCq,2706,344.74,2
0vuFKm6eHfl2,2539,283.18,0
0w5GJ5H1n8aD,2712,57.88,2
0w6rjdpjFb4W,2421,189.68,3
0wBMqhWUAbjz,2838,278.04,2
0wDW3faCrp5t,2656,1.67,2
0wXXzymlqt1R,2288,44.99,3
0wfsGXqQWyTU,2434,373.79,3
0x1mt2WHLMKk,2714,41.83,2
0x28Z6e4lvOL,2331,620.68,3
0x4WVw8pn7gh,2307,858.31,3
0x7Na94TCQEY,2575,822.07,0
0xCpMVv2ccgT,2329,23.01,3
0xDVV4lDV60m,2601,252.27,0
0xEY59KCDs6L,2614,350.34,0
0xHq10YhXlx9,2637,663.93,2
0xKoOOFx3LhM,2569,376.04,0
0xLSV06zsA5D,2729,213.43,2
0xLrCI0j3HR1,2347,601.49,3
0xNRAYv1GADA,2518,99.4,0
0xTanCQRj46d,2421,88.11,3
0xYmHjke2AEx,2432,337.83,3
0xZqiuHZQhUv,2454,68.34,0
0xeAkTFDNDPr,2443,319.8,3
0xftsQW2nrT5,2732,81.08,2
0xk8voBIBp5s,2428,97.9,3
0xvkMcXBFXUu,2265,312.62,3
0y03CyI2thf8,2447,189.02,0
0y1t6l90AFu4,2441,139.93,3
0y4Cmlw4WT4t,2743,109.42,2
0y8gp4YmyQN8,2416,242.22,3
0yC1uqR92CYf,2439,308.6,3
0yaThc1rl3P8,2350,158.83,3
0yfkH3VLUDn2,2456,161.53,0
0yndSPVS9aDg,2464,192.5,0
0yvbByx0Y3Rc,2792,55.06,2
0yzLDeQfqEMh,2559,9.42,0
0z2DOrI73Mmp,2558,192.36,0
0z4I6lPBfsqg,2650,74.36,2
0zC0NZJ0sNVR,2345,84.81,3
0zJqfaD9tckm,2430,48.69,3
0zKKHoMNBN7j,2836,285.34,2
0zKOIxoxBEVE,2340,276.5,3
0zPBbWscJghK,2660,170.72,2
0zacijPFbNnx,2448,51.69,0
0zhMW2QxosBb,2508,212.83,0
0zt5UtELZXhg,2626,50.39,0
103iJbbAdtzJ,2745,97.34,2
10KDtP0YNqmx,2712,1275.39,1
10LyH6in1kEE,2694,300.08,2
10NefslT8g9s,2542,208.91,0
10ZA0XKIz7z7,2803,425.02,2
10ahdq2oCo0R,2457,214.63,0
10bwv9XX8FHL,2693,597.79,2
10f4eV3Byhn3,2503,33.48,0
10yC9v7WR0Fg,2722,78.5,2
111EGixeq9Zm,2375,176.53,3
112Yy2dIgJZ5,2799,225.86,2
11PQQK7x8rGU,2772,95.43,2
11XSHIjnU8cc,2527,40.47,0
11XgvKQgZ6XO,2651,321.67,2
11gf50MqoSId,2570,165.56,0
1231lxIX1O7u,2400,307.38,3
12Bh21OlfSug,2546,279.15,0
12D8OcY8KUBD,2439,107.24,3
12EowIEPWSan,2370,57.59,3
