product_id,price,DeliveryDelay,DeliveryClusterID
1HszrAWRX7Hh,1845.0099999999998,-17.0,1
1J0f1v57Nl6Q,1000.49,-13.0,1
1J3lLSg64FA7,341.4,-8.0,0
1JTu1rLndCDl,161.78,0.0,0
1Ja4Gl1hzqfg,3834.0,-11.0,1
1JsFXUlW5Nxw,966.9,-33.0,1
1KEkSI1jNWh6,128.99,-21.0,1
1KNLxPZZSSbF,190.0,-14.0,1
1LBYIYlLIHWS,181.56,-11.0,1
1LBuOvrwVCcz,136.9,-13.0,1
1LKZ3eGsYtrJ,1749.78,-0.3333333333333333,0
1LpXCV33vp7e,8028.639999999999,-10.347826086956522,1
1Lv85CQ00iGe,2209.9300000000003,-9.846153846153847,1
1M2aST3amjZu,74.5,-4.0,0
1M3ZfLPeOMGD,200.67000000000002,-9.666666666666666,1
1MDHCxpyq1GC,42.89,1.0,0
1MHe7HbvnuGe,681.31,-18.0,1
1MOkG3QPIiNH,258.0,-8.0,0
1MVnjjVL99Qe,509.5,-16.0,1
1MiZ1uG0j1Ov,820.05,-8.0,0
1NF7mtCpM7UR,88.5,0.0,0
1O6Q8Ira9UER,112.33,-16.0,1
1P1UA7CW7Mqi,389.76,0.0,0
1P2ogt7DurrH,100.9,-24.0,1
1P53ZRaPuU0X,311.0,0.0,0
1PjHUo8zhtBY,77.08,-21.0,1
1Q5hAjifiRaE,719.2,-15.0,1
1R7JCB86H1go,2460.1499999999996,-21.0,1
1R8bu0R8h2Pg,335.21,0.0,0
1RikmqtjMoJc,341.4,0.0,0
1SMikbpcNy3l,196.8,-15.0,1
1Sq7iZpRYbQh,142.14,-8.0,0
1TSueY7ijcJq,112.1,-28.5,1
1V1HrEWMmfvI,193.25,-10.0,1
1VNrrY9SpXN3,138.94,-3.0,0
1WCRVW02tvZb,322.89,-13.5,1
1XIWJRyTB52C,36.84,-13.0,1
1Xlmyc457dZ7,101.75,-3.0,0
1XrebgSC6x8K,434.64,-31.0,1
1Ybr5U2zOdWt,448.65,-14.75,1
1Znz2In1ofhv,611.1500000000001,-7.363636363636363,0
1ZwO6aRPnzL7,86.46000000000001,-12.5,1
1a3amSW637Ie,222.98,-7.0,0
1aTffw7x1vwU,1128.0,-10.0,1
1bC1cByU53lg,1040.95,-16.333333333333332,1
1bRPcOcfu02c,1359.9,0.0,0
1bTf1oesi5Le,99.35,-24.0,1
1blTgqebgLTo,170.7,0.0,0
1c58oy6vzrf7,28.82,0.0,0
1cPuEaN6IYMo,78.33,-21.333333333333332,1
1cYuKtFWWsd0,65.06,-4.0,0
1dAg0LZV9PB5,732.72,-9.0,1
1euIgANPINvc,805.6,-8.0,0
1fGzlPtoTQJq,526.4,-15.0,1
1fVd9jOo0h3J,23.95,0.0,0
1fuaPLn8itRO,49.99,-9.0,1
1fwK5iRavWwz,23.95,-13.0,1
1gB0cD54T3fV,495.95,-18.0,1
1gdAqWAaEpHv,475.0,-10.0,1
1gtLmEPRamPx,142.14,-29.0,1
1gz7VKiPmkr3,228.98,-11.0,1
1h4WSbKcr0sU,1236.2,-17.11111111111111,1
1he0pMyF6GVK,155.4,0.0,0
1hxLe5oYgU2k,155.0,-15.0,1
1i6dsGAt3xYN,95.03,0.0,0
1i72v6efDkQp,4473.48,-29.0,1
1iihnUuKVRDO,1096.7,-10.0,1
1ijDeyIopxFx,198.5,-22.0,1
1j0ePdW55Vjs,2005.96,-13.333333333333334,1
1kTSUJcSa2y7,76.6,-18.0,1
1lhV4UK6Zeej,890.16,-7.75,0
1lsq85bKmVm0,2985.1,-15.714285714285714,1
1mW074e6NIwa,75.68,-18.0,1
1meUcapnjY4l,311.0,-12.0,1
1muSZlqgQh4D,0.85,0.0,0
1mxr66MSmv44,2398.4,-10.31578947368421,1
1n8ODRXdJ9ht,37.84,-19.0,1
1pIBvTs0mBTK,231.04,-23.0,1
1pkUhmAQGofm,12299.97,-20.0,1
1plRbmmbrN83,798.4,-7.0,0
1pygyHBMo59v,1073.7,-16.35,1
1pzVfos83OfP,2148.4,-13.25,1
1qCIQwyNo1mg,619.99,0.0,0
1qIJHrFkJzOp,688.0,12.0,0
1qf3pb00CFNL,29.87,-16.0,1
1quE42prOQ4s,46.98,-14.0,1
1uP6ioYfrVSP,139.94,0.0,0
1uux8qNTHbEp,38.6,-35.0,1
1x2ZUKqMuwxK,925.99,4.0,0
1xShOe2x0jMn,62.0,-26.0,1
1yTguRUYGNam,25196.850000000002,-17.5,1
1yVPkhqhk4yB,5980.0,0.0,0
1yovwD1n8Fks,307.56,-9.0,1
1yu6SdfpXM5R,139.2,9.0,0
1zOx2cjjMHuk,220.33,-14.0,1
1zRBoIXtEdTz,425.0,-10.0,1
20XDiJlDWIKH,3596.2,-9.5,1
20XUY3uKwZsO,28.49,-12.0,1
217rxXFKv9JM,231.27,-4.0,0
21MxU32mtcCm,109.82,-26.0,1
21d75APed1Cs,128.99,-13.0,1
22HWaqkJEDBB,393.96000000000004,-12.5,1
23H0jEkhQHym,91.33,0.0,0
23OaWMkuBeDk,137.88,0.0,0
23S1w4CfeedO,779.9,-11.0,1
23w5yly8ExTu,52.0,-11.0,1
24K7V4nk2MpA,136.89,0.0,0
24Or2y9DyuBR,1357.8700000000001,-8.0,0
24R67WQ6ZpN7,13.45,-4.0,0
25Q514WKik4L,270.4,-10.0,1
25skbagJqDuJ,57.4,-13.0,1
26SNyxz2P5UZ,6654.0,-18.0,1
26rrDxcDf2gm,1384.0,-21.0,1
26vZeFfkkoEs,352.57,-7.0,0
27BhKMSQ0gcV,6974.05,-8.714285714285714,0
28CNLX8OafVA,2188.08,-7.0,0
28KyQptt5cND,466.32,-8.0,0
28RvX8yjWvVL,107.4,-13.5,1
29GdKLsj2SvD,242.0,0.0,0
29PXjF6I8jdc,579.2,-30.571428571428573,1
2BBLC1zVrboz,97.05,1.0,0
2BQrcgZUopCY,711.21,-4.666666666666667,0
2CFWDttFNz4M,407.4,-20.0,1
2DBhOqG72PiE,56.89,-13.0,1
2DPyEzhRBmzu,682.6800000000001,-12.0,1
2FHdBnvKKNob,4649.349999999999,-8.125,0
2G5ZjAdIRaD9,2136.0,-15.4,1
2GHTq2xtLEqJ,1148.0,-14.0,1
2GYJ5rnaBxP8,531.8,-9.0,1
2GsIOmV3yHqj,333.99,-8.0,0
2GsQ5YaQIrAx,60.09,0.0,0
2H4hdriLG29s,3095.9700000000003,-8.5,0
2HgYI4yfau1C,489.8,-16.6,1
2IStlYBDdXDL,223.9,0.0,0
2IlxGBsRkWIi,475.0,-8.0,0
2JF8XXxsyWXV,191.0,-24.0,1
2JKjjY9Y5l9G,128.99,0.0,0
2KGq1BZA2wNa,376.0,0.0,0
2KSdATqLu2Rh,4169.700000000001,-7.0,0
2KaMDnUtAQBM,165.82,-14.0,1
2LAXvrTqxAaL,16400.0,-14.785714285714286,1
2LG4WR4PZCI4,2221.0,-14.0,1
2LT8QrU3uFVZ,285.09000000000003,-11.5,1
2LeJwt4WEk0k,509.99,-6.0,0
2M114vyVsfTo,217.20000000000002,-24.0,1
2M5Kmlohmb9O,895.48,-20.0,1
2MPkp6vU31WW,269.9,0.0,0
2N1RFbiEZME2,1375.0,0.0,0
2NAwWYyC8slh,231.27,0.0,0
2NDHjxdUzmLC,12858.339999999998,-15.866666666666667,1
2Nby357nozDp,4470.0,-15.0,1
2OG2qvj46f0Z,4508.49,-18.25,1
2OrhGrW9x2sC,2460.0,-18.0,1
2PdyhbgNsSd2,114.62,-21.0,1
2QVfz5pYWY65,475.0,0.0,0
2QWW0vX8cLo3,945.0,-13.6,1
2QbjRpmjbf1Z,1140.21,-7.6,0
2QvIIQPPiRR2,1040.0,-49.0,1
2R0265sm7fPz,342.9,-15.0,1
2ROoHM2v5AEz,113.49,5.0,0
2RS9UoA7LTON,1996.0,-17.25,1
2RYXAvkg2vwT,1048.1299999999999,-12.0,1
2SJ5ovcOE5hU,170.7,0.0,0
2SJv7A7t87xu,190.06,-11.5,1
2SNvDFzpm9Oz,2299.86,-17.428571428571427,1
2ShZL4StlgBK,8.8,-6.0,0
2Sn5eS9lxTnk,860.04,-8.25,0
2TxxA4o8QwGV,28.55,1.0,0
2U6yY8upG3zD,2400.0,-10.0,1
2UNeXSHXbptD,1295.6399999999999,-17.0,1
2UQnLOcrPXMw,98.76,-31.0,1
2Ujjjt7NKTIx,977.98,-6.0,0
2V2ibPZbvmMd,160.75,0.0,0
2VXloUfNSAvS,475.0,-18.0,1
2VekIbjk72E1,1425.0,-11.0,1
2VoYfMZTLygF,97.05,-13.0,1
2VpZCOsjonjp,1211.6999999999998,-20.0,1
2WeOUPGEkxHc,692.0,-17.0,1
2XuBzJivnMG8,85.82,0.0,0
2YCo5FLbcWXW,25.3,-8.5,0
2YFcvh9QB0EE,544.6800000000001,-14.5,1
2YTmIxdHhc0N,575.5,0.0,0
2ZEFsTZqIfYG,49.38,-17.0,1
2ZGX4IvzhnMb,78.97,0.0,0
2anu9z1mZTJD,126.4,0.0,0
2byowDuH7yj9,68.0,0.0,0
2dVY7YgyslDp,109.15,-18.0,1
2dldp9o9u2YT,223.88,-11.0,1
2dzHGeacCgCt,688.0,-24.0,1
2fRFSBWXC4zP,22.14,0.0,0
2fgPqNiE86ZQ,539.76,-15.625,1
2fnUdOEjMCtv,49.38,-8.0,0
2fzfLCZmM9bT,49.39,-7.0,0
2gGPVaqxoS46,58.84,-6.0,0
2gQKRnDPlpJ2,509.99,-26.0,1
2gjqiXOT17zO,366.9,-9.0,1
2glRH0J6SWoL,798.4,19.0,0
2hO7M32cUgjh,224.9,0.0,0
2ixqhEO2DS8B,1063.6,-3.0,0
2j3FFr4Hncsx,278.4,5.0,0
2k8JF8bWKTcj,28.82,-2.0,0
2kZSNXftmem8,12.7,-7.0,0
2lBz3JTNn1qm,170.9,1.0,0
2lhSY25G0R7A,15.86,-15.0,1
2m67LSn6k958,2046.24,-24.09090909090909,1
2m8driMgZBkH,86.15,8.0,0
2md9xBPjUApo,751.59,-16.53846153846154,1
2meabvFlgoMo,222.9,0.0,0
2n45USAqhbdZ,1019.98,-6.0,0
2nJTn7OrOn0f,2899.0,-24.0,1
2nQC4aIDqieG,28.82,-16.0,1
2nycmqmCi3Y0,100.0,-32.0,1
2nzYDJhBcBPT,113.49,2.0,0
2oYUNiYK2aG7,405.36,-13.0,1
2p3wMNIrzmvc,986.6999999999999,-2.0,0
2p42f2v8d3Wv,717.98,-7.0,0
2r3wr82yz6Cr,24.57,0.0,0
2reflb9wWJKW,403.9,-9.0,1
2rgSrP3LmimO,213.42000000000002,-17.5,1
2rq5CNrYacCi,193.25,0.0,0
2rvLv4pKuqGI,1599.8,-5.5,0
2ryEFAuSdrqA,2041.94,-18.0,1
2s8pMjDcHcKF,55.83,0.0,0
2sOTR5raUNXA,231.27,-5.0,0
2sUgHz7Z8BkR,33.41,-21.0,1
2sZ4mJ31HYYa,282.57,-13.5,1
2sxh6gU9hTkC,794.0,-29.0,1
2tbOAdXFBcgM,627.3,-10.4,1
2tpi9ATU7DLd,820.0,-3.0,0
2uaoayf7Z4ZK,36.3,-12.0,1
2uxn53bBVJk7,792.6,-16.0,1
2v5fjvHgzdkc,2799.65,-21.0,1
2vcxh1gLLMQK,3197.94,-19.0,1
2wRqMew4acc0,108.32,-28.0,1
2wwxaitoFUue,34.0,-19.0,1
2xCR0aHGX3X6,51.63,0.0,0
2xcJgFJdyCtq,668.9399999999999,-12.0,1
2xt5maEJj0rZ,831.4,-2.0,0
2ytl9shHrLIo,42.89,17.0,0
2zZrpY3hlcLD,779.0,-11.0,1
2zxpOY34DfWf,1425.0,-8.0,0
30Li9zDpzfZ8,423.8,-13.0,1
315GUmCxzoRE,213.0,0.0,0
31Cmbqf1qQBs,76.89,-11.0,1
31Es2sOn3OL6,4902.24,-19.5,1
32AyE2hvEARX,120.18,-8.0,0
32LEbAyOEdxb,91.8,-20.0,1
32U3ue73MggY,142.14,-9.0,1
33LL82iSM8iT,13.89,-24.0,1
33SRPzQTO1mN,114.9,-14.0,1
33V4plGOGX4P,54.98,0.0,0
357M5l91PklZ,2750.0,-12.5,1
35kjdEIyPKXE,1.7,0.0,0
35pJBlAm7Zue,128.99,0.0,0
36r9ecsJdG43,619.99,-5.0,0
36vJ8yLMuGUy,238.4,-12.0,1
36xsKtzSXPI1,23.1,0.0,0
374BvNWu9nPK,143.6,-14.0,1
37R48GlpNmCO,576.56,-10.5,1
37zXiOwIbqPR,7490.2699999999995,-7.166666666666667,0
384Ujbd2p3W3,1298.99,-20.0,1
384iDD04XxYZ,94.06,-4.0,0
38ZptPdnXcLj,112.33,0.0,0
397eReBSz2J0,179.26,-9.0,1
3A5N0EKAgRuz,1774.0,-13.0,1
3ABOIBCsn2ZU,265.0,0.0,0
3AJd0h2sh8S8,4751.54,1.28,0
3AkGKDEd4gXA,158.14,-24.0,1
3BIfLsEEn46C,23.1,-12.0,1
3Bd11ThCmLor,15.33,-11.0,1
3CBs9946tpQy,620.1,0.0,0
3CttGRrxTrK5,406.21,-18.666666666666668,1
3DAOfoKlkb7t,1353.94,-16.0,1
3DZZHwSwU3GX,2899.0,-17.0,1
3DndxczZrPAj,81.18,1.0,0
3EEGysC7YO2u,1390.8700000000001,-4.888888888888889,0
3EoJw2FZ6RxU,955.0,-13.0,1
3FfDxNYBiaEE,4123.799999999999,-5.9,0
3FsAFa9VSdTK,438.4,-12.0,1
3FvKHkhjjGLo,93.97,0.0,0
3FxYnoYlpwD8,47.08,-14.666666666666666,1
3Fzirxmal1ma,284.28,-8.5,0
3GEQnyfaGlv3,709.8,0.0,0
3GInThk1SEE4,28.55,0.0,0
3GWWXlUHV3fK,145.99,-12.0,1
3H1Y6UGCOhNd,573.98,-6.5,0
3HOnVR6xUwyx,359.6,-3.0,0
3HPjM5z5Nl80,23.1,0.0,0
3IIG2pf0SHZI,55.76,-16.0,1
3IJJFRpIgXP7,3394.0,-5.0,0
3IbdykD97ow2,475.0,0.0,0
3IfbKIrHYEBJ,278.73,-14.5,1
3Jezn97V94ma,113.78,-27.0,1
3JxYeSXeUVOd,38.94,-16.0,1
3KsSMxSHEiHd,424.0,-6.0,0
3LCAUxTvHSRF,162.89999999999998,-13.0,1
3LpxCHqsJe5S,351.15000000000003,-10.5,1
3MRrM4S8jdFT,7396.0,-8.5,0
3MSgHUcokzeE,168.5,-10.0,1
3MVstNiTKcyW,4275.0,-7.285714285714286,0
3MdJnespPSIO,19.44,-7.0,0
3N4OsXqFWku2,692.0,0.0,0
3N4xJJhPcEki,28.55,0.0,0
3Nwgz3AQLoXh,281.89,0.0,0
3OSykvubbM6c,261.0,16.0,0
3ObtEGiG6UFx,1536.3,-6.0,0
3P5zeVBmYzdK,9.32,0.0,0
3PAdxepRfIke,58.1,0.0,0
3PH0KCtX4TjT,112.89,0.0,0
3PLNwsrX8tBW,505.98,-13.0,1
3PoE0Ur4NzRr,399.2,0.0,0
3QKkegSbTriX,67.77,0.0,0
3RSdvEvDoYx1,3997.82,-9.5,1
3RxLNwaKUF4U,143.6,-44.0,1
3S0nodhH7vVM,76.99,-9.0,1
3S7gdn0YwThP,907.4,-18.0,1
3SqNBvU1XWem,282.0,0.0,0
3TMivjIquXSE,155.87,-6.0,0
3TyIqjPCUTZ5,231.27,-15.0,1
3UGE93VovH0P,62.0,-22.0,1
3Ucd5i28Otnf,75.25,-5.0,0
3UmWAnA6lxgk,86.46000000000001,-30.0,1
3VnsJgLF3hr2,275.76,-18.0,1
3WWxRuLTD9mz,1157.25,-18.0,1
3Wj8bqUTvVRn,902.9,-10.0,1
3XKZ0EoCeGzX,277.45,0.0,0
3XLWEzXqFJfn,2039.96,-18.0,1
3XilMAyAACZy,976.2,-16.454545454545453,1
3Y3y1CFFR0Qz,151.36,-15.0,1
3YSqUYHtn8v3,4690.0,1.0,0
3ZMeRco1NSii,2460.1499999999996,-7.0,0
3a2NQc72WI7y,52.88,-20.0,1
3a6NhBhz9f7X,117.42,0.0,0
3aJqcHQDTAO3,34.07,0.0,0
3b0fnIRNxB54,258.98,-7.0,0
3b1RWceqtACm,16.43,-6.0,0
3cIEuqTmSSKQ,451.5,0.0,0
3cphaEzV2TnU,57.4,-29.0,1
3dBTESPUEMaw,1527.43,-9.571428571428571,1
3dfo7oQy4TM8,1779.8,-4.0,0
3dvcLJQMmWKv,1654.44,-8.0,0
3eqRdUYNmu6p,84.35,0.0,0
3fR6p4R3gpm4,450.0,-26.0,1
3g0VMm5L0AEb,26.77,0.0,0
3h23zOhMPpJu,648.0,0.0,0
3hiRWWBmovoe,62.83,-22.0,1
3iG19P4xhzXd,738.9,-10.0,1
3iTQPhRxBtqC,529.65,-10.0,1
3iVFbiZYsmFV,4575.59,-19.0,1
3j6EzRaYLRTX,122.3,-7.0,0
3j6IQ16FVTTD,2084.7,-4.666666666666667,0
3jIEszhNfNPc,1359.56,-11.0,1
3jZx2zESVq6O,35.28,-19.0,1
3jw2YaWWVCAl,150.5,-19.0,1
3keVqcVXZ5oe,797.89,0.0,0
3kl9u8E9UyPE,1692.0,-19.0,1
3mkPmITMzdpb,1361.1,-10.0,1
3n7TfF0E1SNc,525.8,-18.0,1
3nFamKuMJOoh,93.52,-19.0,1
3nwbf3FDey9b,133.99,-2.0,0
3oLOrEmA56xj,150.82,-13.0,1
3oUKV4Y4mzjr,3.5,-13.0,1
3oUq24ShULGD,1032.0,-13.666666666666666,1
3pfi2WmFZkkd,376.38,-10.0,1
3q6hZXp5zPGV,136.89,-14.0,1
3qG3UxWvfxHT,172.64,-14.0,1
3qGt4DZH3qMO,996.72,-6.0,0
3qd4PVkv3GJv,200.99,-23.0,1
3rhN0HAy2Q88,1711.98,-14.0,1
3ryjCwQSscYu,695.8,9.0,0
3sS0aD78L6HF,5946.5,-22.666666666666668,1
3sTqOKhmWT8g,311.0,-19.0,1
3seN6AWryhWS,515.0,-18.0,1
3sivHzypz9Kp,170.67000000000002,-16.0,1
3t8i29ciUCcm,126.69,-14.0,1
3tFWndYOK5ZU,518.18,-6.0,0
3tT3QY0q0zVy,479.9,-15.0,1
3tiGwxe0v7rf,57.64,-1.0,0
3tszAqUtGKM0,37.95,-9.0,1
3txIRO0CwJX9,28.82,-12.0,1
3u88eoDsNqI6,445.96,-33.0,1
3uDI6j3cfjiS,53.99,0.0,0
3uE60WTPOjlf,2946.95,-8.4,0
3uTfo6Th0ivd,178.0,8.0,0
3uoSdVhglKrA,150.78,-7.0,0
3vFgGAyCe2lF,46.2,-7.0,0
3vllpkEWat3f,485.91,-12.8,1
3vz2Q9GXdG6z,34.89,-28.0,1
3w8pY7GxsDHI,329.46,-12.0,1
3wJjSFfp8z5B,894.39,-20.2,1
3wxE059bML56,307.98,-11.5,1
3x2Vsrt8OmlY,475.0,0.0,0
3xGoPbHqFmur,399.99,0.0,0
3xHeUF8BP01K,10.6,24.0,0
3xp9TlrxSaSg,92.85,-9.0,1
3yEzAK9u6eYe,60.2,-46.0,1
3ySbE7iHgt6B,209.14999999999998,-6.833333333333333,0
3yaFRG5ru3jY,481.38,-8.5,0
3z0WcvFuJPZy,71.8,-6.0,0
3zAxtNazrwOF,1459.65,-16.0,1
40mlkC2x0eaS,42.79,-14.0,1
40oObpvThtI6,219.64,0.0,0
414klbL8sguX,2899.0,-9.0,1
416KC3WZ6EJC,295.86,-15.0,1
41giMyAiuiiH,272.0,-5.0,0
44DePGWZleob,639.0,-14.0,1
44PLCSyFJpTY,23.95,-9.0,1
44VI3k46Tzq2,217.6,-9.0,1
44pzzzVi3qlC,538.9,-13.0,1
46EOOkmxsaOC,693.98,-10.0,1
46G3WB25HsnK,4312.36,-17.0,1
46VvinnduyQK,252.99,-6.0,0
46kpnYaB72s4,98.76,0.0,0
