customer_id,customer_zip_code_prefix,customer_city,customer_state
Hv2CJ4UgONx7,26263,betim,MG
7oijac5SpbW5,4690,guarulhos,SP
CWALhpNIASHI,95835,carapicuiba,SP
jnoKHCWQzJID,79115,lencois paulista,SP
0XrxfhxhjXYE,74660,rio de janeiro,RJ
yBX7ugjJOTSS,6030,itumbiara,GO
oCaEiLxD6fHF,45710,sao paulo,SP
fvrCaNELssNc,97385,sao paulo,SP
TSar8iKGBFdD,88704,niteroi,RJ
YsC9HcNGEOnJ,15010,cabralia paulista,SP
sllkB0XGYrxT,83413,taubate,SP
OSFTagz8LUCX,64645,sao paulo,SP
ROKLVaGH8de0,75220,duque de caxias,RJ
FOHBkie5YOyT,7273,sao luis,MA
e2pbPEjaeR6m,66035,rio de janeiro,RJ
rCX2RwzGubEQ,78455,mogi das cruzes,SP
78uia3DgAfNK,12960,santa isabel,SP
CFLESwh13Z7B,64820,adamantina,SP
qk3Ys1QXliaP,26113,barueri,SP
MqcXipRNMkYz,23070,vitoria,ES
8Y14XQoJK8Ha,23911,rio de janeiro,RJ
KmfdV8VuGWM8,18143,ariquemes,RO
DZQwRhEhGk0D,7064,diadema,SP
PXqEjREEffav,62190,niteroi,RJ
XBdsnwLCiVEB,62400,londrina,PR
XojCouERzFos,32425,goiania,GO
bF5K2Cy2Z7ti,57545,guaruja,SP
0P8fiFGwbcyB,6056,brasilia,DF
waMZKYMRuVn2,58195,fernandopolis,SP
weHkbjfrV556,51021,nova iguacu,RJ
zYGWePUn88Up,30666,alto boa vista,MT
jNtpBPyIRlVh,2672,bombinhas,SC
ZmQxYSc3Pkep,41612,sao paulo,SP
mdegAh8lW0zh,45615,rio de janeiro,RJ
XHcb3dwn67J0,13601,sao paulo,SP
tD2qw06fKcBX,2560,maua,SP
Aih9DU6s8oyK,71971,anchieta,ES
32bFKHvMMEMv,27933,salinas,MG
qZiLCVLOzw0L,68640,rio de janeiro,RJ
5S0TZfFeWPJY,64764,cariacica,ES
OU8Z7zF81JnT,62940,jacarei,SP
yupMoEFfDnE6,93525,rio de janeiro,RJ
r9lY5RrZLPkE,45055,sao gotardo,MG
q1JW0zZ8t77Z,48925,curitiba,PR
kgaRisbWkR8S,99350,campos dos goytacazes,RJ
siCyyCHgC5RU,60160,belo jardim,PE
m3LhGnVaiRSE,2978,sao paulo,SP
77lm2vFcJFw7,6343,piracicaba,SP
LdivnAK1VWzF,65480,sao paulo,SP
sGbCOPBJBIGl,57036,natal,RN
EgtRXe3XSoXX,71905,sao paulo,SP
f0McnuJJg7y7,72506,granja,CE
DxOIWqM5WfD9,81220,rio de janeiro,RJ
wXlHYtczLH4a,60010,belo horizonte,MG
NDyqAszwpmxL,45065,sao paulo,SP
ix0IHcRs0FhV,12830,manaus,AM
KWvYwxFj89oa,59012,franca,SP
SkyzvQhclOjl,7861,porto alegre,RS
7TsE2duwQ56v,65036,coronel freitas,SC
CMzWm8HwIEmO,99190,rio de janeiro,RJ
jR6aMohAuoS4,26535,rio de janeiro,RJ
0t5EtElaEA8e,71909,sao paulo,SP
RLR3Jci7EXFZ,72145,curitiba,PR
lpnDqjklOzIA,71698,curitiba,PR
tvF46j0D02zc,65074,rio de janeiro,RJ
A2TCBWxtXciV,89095,aracaju,SE
LxPsuAedB4QS,13610,santana,AP
uYWZFxT8YNW8,76195,sao paulo,SP
wogvLVoYwlWu,59380,itajuba,MG
xCiOfWxQ7Btv,16025,aracaju,SE
0EzNwB0wYA0w,82300,andradina,SP
c6jqSw2fKK1m,15042,curitiba,PR
5rqBHhb2Lu0d,14990,diadema,SP
YzjQ1d4ODDkP,4612,sao paulo,SP
MtMtwGLv0AAT,40070,guarapari,ES
cZEYe5ZKG6Ze,4274,rio de janeiro,RJ
WZCFk7SWMFFm,6844,taubate,SP
suzK9f0sEvIi,93214,sao paulo,SP
4Bv5yXlke7qp,17860,santo andre,SP
3Ll46Tj9RN0q,16670,fortaleza,CE
kpZeu9Hs5XXS,6810,santos,SP
318n0db79d19,89253,uba,MG
8xqmTu5tWixx,9160,santos,SP
7CbZKrOjHS4p,70253,rio de janeiro,RJ
PZ5SLcuCD4Yu,2213,nova lima,MG
fSoEDQavGSYo,37036,sangao,SC
4A1nimyUtrUc,53350,duque de caxias,RJ
BRLLIQSyAdJL,71065,amparo,SP
P6cZmNiSsPET,99712,sao paulo,SP
ubqgVrx7Q6VP,3940,cotegipe,BA
0N5XKb26IvYY,83010,maringa,PR
zf5qacELJXoq,64003,joao pessoa,PB
lYUoEtPmJ3Ec,29047,teresopolis,RJ
bsKMNBf3TtKo,65051,rio de janeiro,RJ
NPnOZtUOru3M,88430,rio de janeiro,RJ
u4hRRgVMxNTn,35230,parnaiba,PI
4KLZy11ffOBh,11679,sao paulo,SP
raO6T3ZRgYFO,2464,sao paulo,SP
WIP8NXN0UPhn,3678,guarulhos,SP
WcVycaMeJ4gS,63125,sao paulo,SP
kzwYrZU61Z4q,79530,santa cruz das palmeiras,SP
G6MX3ES0McR8,76386,porto alegre,RS
J12B3ZAghOYC,80520,novo oriente,CE
UE4JY3IxQWBi,48840,rio de janeiro,RJ
RIwtPliUhQqd,21210,rio do antonio,BA
jKjvNEBa2aca,93212,piracicaba,SP
8dkyClEJJOYa,65606,sao luis,MA
YPU900q1t2YI,21020,curitiba,PR
sq0rbPHjliJf,7835,valenca,RJ
BtHimucWMyxR,69086,niteroi,RJ
v0LHJSIsjfmf,1127,americana,SP
pYxdTfdytZ2g,58675,linhares,ES
E5gUJ12UZIcN,1254,sao paulo,SP
qVQXahZZS0J5,29240,rio de janeiro,RJ
XtOyBmJp0LUi,65470,cocal do sul,SC
1ZcxU7AQGZ9F,45157,feira de santana,BA
yBkaZti5rtw3,58068,sao paulo,SP
HrmPH3YugHtK,22061,sao paulo,SP
BDA2JVxE7ftl,21760,belo horizonte,MG
ydAOeYfFxXaF,40280,jardim olinda,PR
bNeRqMLIiSra,35064,bauru,SP
4OtrRICCPJjt,44024,conselheiro lafaiete,MG
ra74PYXYSXiJ,25680,sao paulo,SP
v1l7AIjVmt79,5367,sao bernardo do campo,SP
iFx9nhKebrl7,64002,santana do paraiso,MG
tiLtxv9qmhyC,91540,brasilia,DF
8pUqAdsQsQDb,45078,nova iguacu,RJ
5vFPmIruPRJV,23897,sao paulo,SP
fGsOxoES4mx7,28905,curitiba,PR
sS1MpZqBZKal,29212,sao paulo,SP
fHVbWHVvFvAg,24411,araripina,PE
8X4EckRWNgrC,13320,resende,RJ
DWCmlJ4EG7eX,7042,sorocaba,SP
doLbnMg9cgdX,5550,brumadinho,MG
uriYakkXSNmi,23915,sao paulo,SP
IgyJvK5gR6SR,23063,barretos,SP
0cEBYWKAAChg,50020,sao paulo,SP
qxtN5VZfpUq3,12926,araraquara,SP
C3kJ70a7fjuS,3636,itaguai,RJ
rgTkHUdooQPh,2855,guaratuba,PR
Hw7J9UEM7dXT,4567,itanhaem,SP
9fjwetymLYMt,5117,juiz de fora,MG
PiJQSSWWQHbm,9571,nova prata,RS
KBOMyZ6VTKz3,27947,vila velha,ES
zIuFaia96Pe8,4857,itajuba,MG
TTzoSo8JSsaL,69037,sao paulo,SP
UhCrOwInZQlf,95580,guarulhos,SP
U109zXgPrpe7,70908,inimutaba,MG
yoriLjir2D3d,3657,sao paulo,SP
3zq9ANqpHGHe,64090,curitiba,PR
z89ozaKkDtmV,6670,fernando prestes,SP
mEDt9a4BBKAe,3551,hortolandia,SP
hHNn2jitgakw,1011,porto velho,RO
f1VBybG7mc8B,39580,jaguaruana,CE
SopWM0hfN6qC,99600,mogi das cruzes,SP
xmJscz0hC9vj,1412,aguas belas,PE
kjxp6KAhtIrb,36844,sao paulo,SP
IgFTw1gGD2PM,3251,montanha,ES
GMz9WKA2YsqR,3692,feira de santana,BA
6yACOjTbPbC3,44720,contagem,MG
YO4u5XyXFWQs,7807,quatituba,MG
FlKjGbZk7ZYr,70857,salvador,BA
quvutbefzFWu,88135,gravatai,RS
hED94wRtFlYA,39403,forquilhinha,SC
d1UPmBLHWh6G,56760,sao carlos,SP
L0o9iw9y5MlU,16010,recife,PE
cFrGmXyMPF9R,2021,sao paulo,SP
qKwKHRKPGiZj,24436,duque de caxias,RJ
FR2elKVnKHld,7990,alegre,ES
1fZWh4UiysC5,15315,jaboatao dos guararapes,PE
YpE0AtdbuQ1S,3553,niteroi,RJ
dxvXuP8LISdi,44610,barao de cocais,MG
chXzj02yc00n,23063,barretos,SP
7ofQy5P5ZfTe,28390,hortolandia,SP
3y2edxqfHTbr,33930,rio de janeiro,RJ
rrZedImywQMG,95920,atibaia,SP
0RuElIt5nlY9,37757,brasilia,DF
mUGCSHLNGBpC,6220,porto alegre,RS
BROM4JHv5Kjz,70345,mogi das cruzes,SP
D7fi76Tmbop1,84400,pato branco,PR
uGn81rIzM78b,65145,volta redonda,RJ
4uhvikC4XLsm,15155,sao paulo,SP
iUxcpfo25UNY,26051,florianopolis,SC
D3tr8r1xH2Kg,12228,pedro leopoldo,MG
nWgraqerDA8e,85708,itajai,SC
l2laOBQi5HmP,75890,mage,RJ
6o3ym7SUIfqQ,5106,sao jose dos campos,SP
TD2FsG6iCiKK,39868,pombal,PB
Plo76L5oxsqg,46550,sao paulo,SP
iYRUXJkfLFp8,5877,curitiba,PR
KLqB20cVVdrB,19560,clevelandia,PR
tDICdGGZ8J7V,3081,campo bom,RS
nTHSQ2uDJRWn,26178,ferraz de vasconcelos,SP
MYXsfh8ql7G6,29704,sao paulo,SP
DJd02UOYpLYO,28070,tres cachoeiras,RS
lPx91NtRQIN9,72925,belo horizonte,MG
exf8fZGIpjaw,55535,rio brilhante,MS
Zh6zurqrjKLE,13306,cianorte,PR
Rbk2Wd5keqY2,26113,barueri,SP
BvXcMOv4wnC7,3561,sao paulo,SP
9vsyb2hP4Vmk,29149,itapecerica da serra,SP
piK1IBUb2w7e,15718,rio de janeiro,RJ
R8AdY9gHExeR,36406,brasilia,DF
MTBUBxEwy7WS,39455,niteroi,RJ
OI0BjDDtVtIH,55345,cuiaba,MT
5Bfdau9Ng2SC,96832,presidente prudente,SP
Bj73BYx765hp,55019,sao paulo,SP
gXzYjpmmXEOV,40313,rio de janeiro,RJ
NkBJFguQY21p,75110,santa maria,RS
7GKrtIhadGvv,36913,coromandel,MG
467SrD9hcOut,21380,brasilia,DF
jzXpbH2ral60,45613,sao jose,SC
f4gW4Suy0oEl,88506,sao bernardo do campo,SP
JqAtKvUZQzi0,82100,rio de janeiro,RJ
NeJA6GvVPoWM,26084,santo andre,SP
fDwrN4stY2KC,17230,vitoria,ES
q7kd2DiXaMYN,90110,taubate,SP
sdeQj4vNkMDo,24050,sao paulo,SP
95x00GvGvdsN,35340,serra,ES
mMMqaZdSGKkj,5874,sao paulo,SP
PVuEBsve8sGc,69309,salvador,BA
9cOeBSdJsVRt,3081,campo bom,RS
m80CMcFQAiY3,64170,colombo,PR
h6HYxXQrwd4V,58068,sao paulo,SP
jCgGmRxJOQbZ,58750,sao paulo,SP
reMHDqdhR91d,5621,nova petropolis,RS
l0BfHbbSsIA9,8465,serra,ES
8fvg91ZFtCrC,15020,osasco,SP
tfDhuRy24czK,5508,curitiba,PR
js7p4pR7usCm,38406,sao lourenco,MG
6eHzzbzzyIgk,30662,santos,SP
Cmla8gynZMss,1330,americana,SP
6I0j6majP2zV,44590,sao paulo,SP
WgrrZAiIFfxF,35480,sao jose do rio preto,SP
TEspEGQbc91c,4859,sao bernardo do campo,SP
XkxI5wF3CHFt,72316,sao bernardo do campo,SP
wp1SZ6IaocpE,38026,sao roque,SP
MdFRv34TfbSe,3251,montanha,ES
L6OcEOe1nZgR,44089,macae,RJ
uyPatH89Y3vk,11348,teresina,PI
0a5GyHWgXwRC,4016,sao paulo,SP
7UDTJNVjyVsZ,6010,uberlandia,MG
Xxzolt1osOHS,53080,jundiai,SP
X2Msnxmq1aQm,13044,niteroi,RJ
eCAzNzjXDBk8,74270,brasilia,DF
2eU7xUfNcc2B,11721,porto alegre,RS
q3caJiRuglHl,80420,rancharia,SP
1QRCJpFyHhcQ,75703,aparecida,SP
x16f2Nwi0e5t,32183,braganca paulista,SP
4N3NrsUCb8ae,37130,dores de campos,MG
0OohKYzzZ2mY,65220,pedreira,SP
jp9EnNQtOleB,54580,belford roxo,RJ
RkBgnlHy7zA6,79310,sao paulo,SP
nF3dADWWvUpO,9133,taquari,RS
0jrDfc9BfALq,6695,duque de caxias,RJ
lR7BhKcSjUWc,29308,piracicaba,SP
EFeEPME7Uw2n,85819,assis,SP
fxVutq7faUFW,64211,nova friburgo,RJ
tSkTUffTE6z5,3515,colina,SP
Rr7ZXsXDsK0x,28024,sao paulo,SP
MWesReS11jCu,4664,ananindeua,PA
0uNf4PQte2lT,40243,curitiba,PR
a0QPDR6mLJ2r,55004,guarulhos,SP
q4lNbZvvFSVZ,82100,rio de janeiro,RJ
zaDWqbVPUEiC,72715,belo horizonte,MG
fh2vctymMClz,83843,vila velha,ES
wl8E0mQK1vAZ,13857,franca,SP
XsXqrOTSDy8U,65935,itapolis,SP
YOoMu23yKYN8,2217,sao bernardo do campo,SP
uVi9rAaggmAo,15056,sao paulo,SP
kU5hIkyW89AP,58297,camaragibe,PE
ZEP0sSLNlhG7,73813,porto alegre,RS
Cai19zymLsYJ,9614,recife,PE
ssXgSH6z0g8S,17513,sao paulo,SP
tW9U60gxJmLh,30240,curitiba,PR
azn1KwgS7Rho,22745,maceio,AL
aE46Plt8tnTp,23028,rio de janeiro,RJ
zShUuGgZqi1W,30622,sao jose de ribamar,MA
jg7C991skSMP,24456,sao paulo,SP
cWPuhFYrcoMU,16402,campinas,SP
w8KM7rimzLzM,5001,jacunda,PA
SMDtwfA3y4Nt,28910,jundiai,SP
I5an5Bi9p0zs,93819,louveira,SP
PvrJ9HhssoOE,49740,santa luzia,MG
P32rqPH5Gm90,89108,taubate,SP
nhyKLSRBnj22,19060,maua,SP
BEdsTQFE6xwi,19050,belo horizonte,MG
1vfbjTJLJFSk,1154,vila velha,ES
pzPvrQVZfqag,24431,indaiatuba,SP
IYOdoJPQftuq,89176,vicosa,MG
vtxvFuwAP7XQ,91540,brasilia,DF
DqV4ZWYBoeIh,4202,santo andre,SP
u05cF3o2Xkmx,64625,porto alegre,RS
DR2O1Dbd4bg4,70722,aparecida de goiania,GO
27HvODq2YUJV,4068,rio de janeiro,RJ
QQjkFCXDLQbE,3441,capinopolis,MG
eiq3pdKBjSm2,4713,iapu,MG
qg7oBWzLZ2j5,7903,salvador,BA
QzpFHpncT8i2,84261,teresina,PI
wws5PdGLPeP2,28910,jundiai,SP
MgRpHySePVSV,4315,braco do norte,SC
nfQ0Nfoi6U01,15710,santaluz,BA
8Y1C3Mo6ulcL,96843,barra mansa,RJ
O7DWeMQvC0cK,69906,rio de janeiro,RJ
0tZbmO0k5EQv,35894,conchal,SP
PEJ8w7KMzFFh,3652,rio de janeiro,RJ
A48s8QYDNcHA,76600,cachoeiro de itapemirim,ES
zfwXymSXklfg,13144,borda da mata,MG
WALtjFIrxh01,92420,porto alegre,RS
Gw9tfUioaMoJ,38240,campinas,SP
O0VCR5Be4XDZ,3505,sao paulo,SP
S6TZiCHndiBk,83210,sao luis,MA
izj2S0OKq9K9,3378,limeira,SP
WYPAA7Vwc3Zb,74423,nepomuceno,MG
yrmsev9BRdFj,35190,londrina,PR
WeuKEfpXzpv1,48850,belo horizonte,MG
KIIhe6oRkIGk,53401,sao paulo,SP
oj1d3bwLIRcm,95588,salvador,BA
PMk4yLKKVmSU,63575,viradouro,SP
xFUjTQlBxeSU,81270,araucaria,PR
iSuXxcCR30Ig,24445,rodeio,SC
uSo6JWMRHPoL,13335,sao paulo,SP
346LsmvcvHOp,75530,belo horizonte,MG
Z0TNiSavtwie,93804,sao paulo,SP
FKf8t53VMfxa,25975,sao paulo,SP
SBRgoRd9pn30,27420,rio de janeiro,RJ
dCTfJ3B6niei,5452,juiz de fora,MG
aw6cwGQpjXjG,5867,joinville,SC
UmPXGMVVgISd,86027,guariba,SP
ogMF8pU4hZia,45208,belem,PA
GgHvcGqwJOqU,37115,teresopolis,RJ
3qV2YNGPIBYQ,96170,apucarana,PR
wVM9JWCunAVJ,16220,teofilo otoni,MG
SteVoW2DDNu5,2523,sao paulo,SP
skK05hMxZLe2,20221,lauro de freitas,BA
yXV9NmtR7vIS,48901,diadema,SP
wiydFmemuzxE,76963,candido rodrigues,SP
sK3JkvTzsiEM,85025,vargem grande do sul,SP
KKm6rM3xGM7w,17560,belo horizonte,MG
tyssrZqbT9Nm,2124,sao paulo,SP
aLsawuYQgxcG,17210,formosa,GO
jeBBlTLjXUr2,87230,porto alegre,RS
4FmNQocUCM9W,39472,taboao da serra,SP
66LyKmztUjBz,7023,sao paulo,SP
RdANajt9XoJO,54460,santo antonio de posse,SP
erLxailu8u0b,5863,ji-parana,RO
570IaGb78tW6,99255,mateus leme,MG
FY749WO3NNaS,86230,guaratingueta,SP
LJQxzR96YsSE,14802,belo horizonte,MG
N43PVoA7Y5Rr,73320,guarulhos,SP
6aQMmDJ6KSeh,25940,rio de janeiro,RJ
acP96ITRE8k7,59275,porto alegre,RS
h2JIkYpKXGin,70344,porto alegre,RS
97lm0VpKviYL,1501,ubatuba,SP
BDx0yuZPwRou,33935,guarulhos,SP
nhEQyC6VvXfY,4144,florianopolis,SC
W3f9xS2xIw67,5574,canoinhas,SC
snroct9fTvmv,74916,sao paulo,SP
Lh9UOxXWBOCd,73950,porto alegre,RS
fcQi6RVqjOXS,38066,sao paulo,SP
lIT44eA9edK1,44094,curitiba,PR
6fy3zPU4vDva,35053,belo horizonte,MG
HLuH6dOfp9D0,60182,japi,RN
SWTjzEWjHQXC,55250,itabira,MG
oucb1q67VU1X,58037,ampere,PR
OUD6rgEfeKpf,8577,redencao,CE
avVZw3JWkYk0,4914,holambra,SP
ZCns3vvOohqp,64047,jandira,SP
4kKELdjKF80u,36594,rio das ostras,RJ
liWRD87HazdC,32611,sao paulo,SP
nA4hwmjFa5L4,43850,francisco morato,SP
4Je5JPFnGgb7,72003,rio de janeiro,RJ
AM2wVvx60BV6,2970,medina,MG
IZocHZdCmNnD,29020,rio de janeiro,RJ
Y7ALK17Zp1P8,26193,ilha solteira,SP
lDh21TFDJIWk,13482,votorantim,SP
1XdIrWfYVL3D,49043,barreiros,PE
fMWr3of2Bdb3,4932,sao paulo,SP
4Me8MNA0YQW7,74415,rio de janeiro,RJ
v6gia1ruRFU5,59062,poa,SP
uIz2DUiLYQIZ,30570,belo horizonte,MG
Y7Jrz4krcjsW,3965,diadema,SP
EXynXusgT9f7,54517,brasilia,DF
6dYRYQrMQn9i,4945,santo andre,SP
RShmgXWgTWS9,41300,sao leopoldo,RS
UAJ0CKRyYHp4,11601,rio de janeiro,RJ
IVlnZ3jbvrXm,2967,duque de caxias,RJ
WWsJTgatODui,6660,rio de janeiro,RJ
F6ds7heyZoLD,81315,rio de janeiro,RJ
ca22iHqNETqX,16013,montes claros,MG
p0JTrIxiB65V,84300,mesquita,RJ
V1ZRoowzQLBm,17603,salvador,BA
y4vgSrQOAbi9,1134,joao pessoa,PB
tNv1hoT6AX89,3474,belo horizonte,MG
bfjGN1CtwNPy,3966,pitangueiras,SP
NfxXJ6AoItDU,18307,itaborai,RJ
T6yUZ9aE4O0s,56640,santo andre,SP
SIqe0fz6YJRB,65074,rio de janeiro,RJ
Py3jgRkZP9TM,35613,sao paulo,SP
PeblCZf6whNV,58790,sao paulo,SP
6NcLLbxSLjW4,97050,rio grande,RS
bHvu8nFQp3je,3819,uruana,GO
ApJeZbwNG5jT,3107,seropedica,RJ
Mhw0cZPPgIqx,13940,curitiba,PR
k7ewJAiLgBf5,19780,petropolis,RJ
BdfcPj7W8lPH,30180,barra mansa,RJ
fZWjXw5NXSXY,59213,rio grande,RS
5wSek8nNZLaW,15064,paranagua,PR
hkRuCvhvPjr9,74683,cidade ocidental,GO
snYF0kUw0ir2,71570,sao paulo,SP
qgYmXaAt370K,55450,serrana,SP
iYyZGFl5YGpw,55016,caratinga,MG
x9nipe7r5JHg,72865,cotia,SP
RTGVdoroQbeU,73030,porto alegre,RS
Lzyk769dEUMw,29210,salvador,BA
GB0ems0WG0Kq,72865,cotia,SP
a2ePegRJFhsq,77433,osasco,SP
kzGB5iJ3Sa1p,64015,sao paulo,SP
ZzmOvrkWCpiM,5586,sao bento do sul,SC
Iq75gi3EK01T,5176,sao paulo,SP
tgJu0HUDx5G0,3042,iguaba grande,RJ
bqIH1aQU1kI2,89176,vicosa,MG
r2qANQE4JSLR,28891,florianopolis,SC
oBfQBL62cSJ4,84400,pato branco,PR
qIjFaoq4IAcv,13423,porto amazonas,PR
flVapR1mRANU,54210,sao paulo,SP
6P6YsdTtsmf6,30642,salvador,BA
LVVldknXEORW,51340,santa cruz do sul,RS
Cun8B5kCVQ9u,9684,sao carlos,SP
5CAFwF0xMJiL,1522,feira de santana,BA
b07tkCUGb9If,31980,sao bernardo do campo,SP
pfBtr67GlmYZ,97547,sao paulo,SP
s4NITuoeNB7R,4567,itanhaem,SP
pCseANJoqZgh,64000,sao paulo,SP
RnDckKyIBHet,25635,goiania,GO
EeU82w2XABR9,15718,rio de janeiro,RJ
uZRK2x3RDYfw,13454,santo andre,SP
zlUhJCSrydbs,23931,sao paulo,SP
Jv8Tc8HGoQ4g,53415,rodeiro,MG
uWYIlcxUyNzC,46400,anapolis,GO
x26PpY3hKtQP,30130,montes claros,MG
UpubHcJdNI4d,39563,sao paulo,SP
SSAlzklE8jgV,63125,sao paulo,SP
ZVyosDl1jfLd,17506,barretos,SP
Psa0acJ9lhds,58082,nova friburgo,RJ
cIRqp5bz2am5,53080,jundiai,SP
gQcA2mO34POS,45828,sao paulo,SP
7GwONH1sRzPd,4010,sao paulo,SP
6fbHCQ4lKalr,77024,tres lagoas,MS
YEOIqYzmkprQ,39205,jundiai,SP
YTgnHk6sPEK8,13252,brasilia,DF
PEAwOXg2tgO4,13288,sao paulo,SP
puzi30Jmvky3,66115,jundiai,SP
UX5xrqFCUbkx,41950,linhares,ES
lITXgVtFMhXB,68005,guarulhos,SP
ikRtSsqy6jbC,68488,sao paulo,SP
11VcrQQGwHZD,1532,sao luis,MA
N5DHT1xBn1jL,2406,santa maria da boa vista,PE
cUy69QKVxbNX,1534,lavras,MG
dSbGI97wlaNa,12211,olinda,PE
Fq2ixlfYfaey,8726,recife,PE
19L09oWm7zAI,97546,sao paulo,SP
LrJ4Gk0VPFsG,78810,mogi das cruzes,SP
UU42ohK9EWaC,75680,curitiba,PR
Sl7ua7LNR44Y,38414,presidente dutra,BA
PRCygqhUpgAM,29142,rio paranaiba,MG
lj4xpiCkoA4O,5108,sao paulo,SP
UZhC0wCfz6TH,4061,brasilia,DF
YEnb6iLeYWmk,58406,cuiaba,MT
itjS8kJLJNts,7801,sao paulo,SP
md21ELWOvh1v,49100,carangola,MG
MX4Ck7MoVikT,92130,cabeceira grande,MG
o9qWdCPu73Fp,58225,piraju,SP
urbsdai9MFVB,29307,cariacica,ES
eggj5ABZtpSN,98760,marilia,SP
AA32Mbj2UMqa,87120,teixeira de freitas,BA
EEIXgiGYneKB,89176,vicosa,MG
vT7zjkhBiVq9,4298,cianorte,PR
dxT3UlVYme4T,36784,sao paulo,SP
2Ma12qDbLrOQ,63700,sao paulo,SP
5KLsZMQ75eOC,84036,rio de janeiro,RJ
E8NBvhA6My14,48750,brasilia,DF
mJSm0CDbD4KX,96010,belo horizonte,MG
PzFGMzYyBrv8,20220,macaubas,BA
Oi3ADLdRS71f,60533,viamao,RS
GxoFaI26V98V,13469,salvador,BA
DmtOoGlrAs4c,6162,presidente epitacio,SP
9HGFEamqlFf4,30532,itu,SP
clveNoJXVoP3,62190,niteroi,RJ
FMm7AQexKsRj,41152,brasilia,DF
pSHbCeblskH8,45823,imbituba,SC
6074FQioolQF,72156,sao miguel dos campos,AL
Nteao2XY1K8X,70833,belo horizonte,MG
hRxNvyJphz9G,20930,capao bonito,SP
KKe6ZKZn2D9r,45603,camboriu,SC
h8FR3UcF3u63,59631,sao goncalo,RJ
ckjswJ9L3KVn,89828,rio de janeiro,RJ
ZCJe903puuAw,1216,escada,PE
qj4vIeaiOUW7,15350,osasco,SP
iXT1zIiMxn8E,59086,teofilo otoni,MG
kAjXK4VjvuwI,3571,guaicara,SP
R7oPP2njyYPk,1405,sao paulo,SP
XRzQKXeII3vA,18135,rio de janeiro,RJ
8lntf8P0OJh0,77825,recife,PE
tvaRtJ9Fni8Y,76850,torrinha,SP
