product_id,price,DeliveryDelay,DeliveryClusterID
0TYwOkqyOoYZ,1389.3,-21.0,0
0TeOsTljJM6v,14662.5,-11.125,0
0Tg3qNGgymwp,188.8,-12.0,0
0TrYhzefvMnj,642.2,-6.5,2
0U2d4YlBhRLm,4.25,-12.25,0
0U8k7HXRRqYX,133.05,-9.0,0
0UOulY5bfHxj,15861.75,-11.076923076923077,0
0VFfFsYmvtDa,53.99,-16.0,0
0VNepBnU23Bf,188.8,0.0,2
0VUouIYJ5zxn,38.33,-19.0,0
0WXnCiCEtszh,781.5,-9.25,0
0WlsfZRw6aDK,307.96,16.666666666666668,2
0XAtLashzPWw,3957.36,-11.75,0
0XJDeJxa79rU,319.29,-12.0,0
0XSYYT1BT5Iv,3798.0,-28.0,0
0XdVq2JmwXpM,116.92,-4.5,2
0Xonk8czmSRf,111.27,-16.0,0
0XyYmaoLSH4j,29674.399999999998,-12.422222222222222,0
0Y2G9b5iOBI5,2282.6,-20.0,0
0YAAAe6HAc34,362.02,-29.0,0
0YgrYXPQEgvl,761.4,-14.5,0
0Yv6v8X90VYS,181.56,2.0,2
0ZNUYRRY7ncj,886.8299999999999,-8.2,2
0ak6Fck5K2zm,453.7,-21.0,0
0au9MuIUjht2,849.5,-17.0,0
0bZE5tfwrkpm,80.31,-13.0,0
0c8QyXSiSWsi,559.8,-20.0,0
0cLHxtHTik0Z,107.63,-10.0,0
0cQg5LVj9DIj,46.89,-20.0,0
0cXE8QSKPqxM,1216.17,-16.166666666666668,0
0cZKXMho1lqc,1160.54,-4.0,2
0dVRMpnhGoJL,71.8,-16.0,0
0do7OCWWlBnu,221.99,-21.0,0
0eIxVBj7ZMzs,109.82,0.0,2
0fFRX6zRd2KP,215.39999999999998,0.3333333333333333,2
0fb2lNd66zVc,913.59,-13.5,0
0fgVmEMxmNmr,232.22,3.0,2
0g35zTTOuBJC,97.44,0.0,2
0gRX2K4CdVJ7,729.0,-32.0,0
0gSpVdCSJ2UI,23.28,0.0,2
0gVn9IRBSuzU,97.98,-4.0,2
0gXqVbx2nvMG,779.9,0.0,2
0hxXZkepNhpo,131.91,-17.0,0
0iHUYECNOThD,148.5,-11.0,0
0ivkFEMD0Jls,129.15,-10.0,0
0k9RwqZ55rQl,145.69,0.0,2
0kFV4pVel4mu,619.53,-11.666666666666666,0
0kQ8GnR2xHuC,152.72,0.0,2
0khpfGF3ule3,395.6,0.0,2
0kuS41TEZrxY,188.8,-15.0,0
0l5pP102Zx1m,193.25,-12.0,0
0lREqb1YAvSV,111.27,7.0,2
0lhDTfSyCAsO,817.32,-17.333333333333332,0
0lknZmzdsPGM,135.0,-20.0,0
0lyFFwBiKcvj,195.18,-6.0,2
0m7x8kRYKAXo,505.98,-21.0,0
0mGWJQIvFMid,2068.2,-22.0,0
0mJMX75sxn5d,22.14,-17.0,0
0mQyiS0fieDG,1118.0,-14.0,0
0moPfeDTkvpB,179.38,-14.0,0
0mrhqnmoxfI6,509.99,0.0,2
0nbjmcdFUss1,23.8,-10.0,0
0o6kkJvqdWQG,1326.59,-6.666666666666667,2
0oIpqbABKxpv,2210.0,-14.0,0
0p1rNofm8oi9,115.28,-14.333333333333334,0
0q95udSgwybn,236.66,6.0,2
0qOeR6vjFFP9,2079.94,-22.0,0
0qV5DTItlOnO,79.3,-23.0,0
0qwESEDcI3az,37.72,-22.0,0
0rl8qX2VePU8,2072.72,-8.5,2
0rrAeVm8ZwSE,165.66,-0.3333333333333333,2
0s6OGs3vcL8A,389.89,0.0,2
0sBa9ipTtJNf,116.11,-14.0,0
0sOB2IRoWxJZ,198.5,-4.0,2
0sRgFt7tTb6J,966.9,2.0,2
0sXQx3K0g1lt,178.0,0.0,2
0slwEGJJwYZy,518.63,-6.5,2
0soM9tOoCXa3,1043.23,-10.4,0
0sy4T7FccUHS,781.86,-9.142857142857142,0
0tHSgiX3ieuP,275.5,-29.0,0
0tmaHsog1h00,193.25,-8.0,2
0u8Yl9HRHuvK,2689.0,-15.0,0
0uBGM0fhDY8S,9.57,0.0,2
0uNY5W1nAtLU,1090.3,-11.666666666666666,0
0ug7NV0VGpcH,224.66,-16.5,0
0v5Jl4kQTVBe,255.65,-20.0,0
0vTFaYjT3DXE,34.75,-16.0,0
0vaNkWb4QuHv,83.4,-2.0,2
0vpWWcbq3qfk,2646.49,-12.0,0
0vsL8xWzvgTm,97.67,-3.0,2
0w3ZaqXENPLC,124.89,-24.0,0
0wLrNo41Ugym,692.0,-18.0,0
0wQyLJbqy17m,1389.3,-12.0,0
0x0bSeCyp50H,38.71,0.0,2
0xFdF5kL2pY8,1564.57,-9.5,0
0xGfQHWDSj7N,42.79,0.0,2
0xJnviGi1bV6,137.4,0.0,2
0xKby31kpobv,548.98,-8.0,2
0xSyDHTb5Z2i,216.36,-12.0,0
0xTqkxUZ59HB,75.25,0.0,2
0xWHjkJZY59e,820.0,-20.0,0
0xYKR7OtXK5l,61.97,-12.0,0
0y1RWswomAjV,14.24,-29.0,0
0y45eVtetebX,1596.8,-13.25,0
0yA9VAcmMxcO,97.77,-7.0,2
0yWQdkLnubam,70.23,-14.0,0
0z14e1a3djnv,687.63,-3.0,2
0zCNWMABd3aW,597.89,0.0,2
0zZ4AjYFBLJU,56.0,0.0,2
10CdCi3zYLWu,51793.13,-9.469135802469136,0
10DPQgXNFsaD,483.0,-16.5,0
10Xm2aH1dSPx,196.45,1.5,2
10iN8hAztQdQ,91.66,-5.0,2
10zFzgh6Mjep,146.97,-5.0,2
11E8fthgU5LJ,188.8,0.0,2
11KQypACz1tA,431.1,-30.0,0
11SWwJ0Rlut4,37.84,-17.0,0
11o3x3quwlxA,1498.68,-7.333333333333333,2
11oWNDep8AY5,506.0,0.0,2
11z3udaQm586,42.89,-23.0,0
121pE4fi40eN,2174.73,-6.0,2
12JUOFml8Hde,65.06,0.0,2
12Smb9iuWfVs,56.89,0.0,2
12Zf4858L215,3474.75,-14.333333333333334,0
12aXLvFgBCH4,271.2,-6.5,2
12xwiwiHjavn,209.57999999999998,-13.75,0
12zoJr0GKIs7,879.99,0.0,2
13UDowszMQSE,223.87,-7.0,2
13VDSqcgtBcJ,229.8,-1.0,2
13XSG0CSzg67,124.8,0.0,2
141pxQKxiRc0,2607.8,-7.0,2
14ORlw7CGPHA,140.5,0.0,2
14aZRuNPXGen,860.0,-6.0,2
14dVyDiUlK7G,1078.5,0.0,2
14mMy0ZxzAJc,1763.9199999999998,-11.8,0
154t9EBUuf5S,598.48,-21.666666666666668,0
15h5lwwd8ljB,120.18,-6.0,2
15o33kK5tR8g,148.48,-14.0,0
1627HkiYk20u,1028.0,0.0,2
16BOUGbi2VfS,100.0,-12.0,0
16VKqGhTBwj3,1699.0,-7.0,2
17VunOi6tU5O,109.82,-14.0,0
17Z2JG99syEg,150.82,-11.0,0
17i5ayZIU58M,42.89,0.0,2
180EiHzx2LzG,272.0,-9.833333333333334,0
185Rjb6Jfv2E,7300.0,-10.97872340425532,0
18Am0KKzCr5R,32.64,-9.0,0
18C8tVPtlVEk,101.75,0.0,2
18NsOo9cYpuz,150.9,-20.0,0
18UBSWaoXU7w,247.02,-1.0,2
18VG4aXDgT2v,366.0,-16.0,0
18r0wY8Rhxqc,594.0,-8.0,2
1A3Y50YsQso0,56.89,0.0,2
1Ak6cbTO5BZF,780.0,-25.5,0
1Aro4HMSRg25,692.0,0.0,2
1B8w7iFie1cx,1635.8200000000002,-21.0,0
1C0e4PWzaUDH,167.0,-7.0,2
1CB6aYJZd0Ed,261.0,-21.0,0
1Cvjau130V63,48.14,-26.0,0
1DVuJWiyqQCf,97.98,-13.5,0
1Ds2HvWxpkv9,11510.83,-9.775,0
1E5S9ag3U6in,139.2,-26.0,0
1F3dauvpwlBo,115.92,0.0,2
1FNaSJpPaypm,2768.0,-10.0,0
1FbYXmBxpKnF,28.7,-17.0,0
1FoJq24Ysjtf,18.04,0.0,2
1G1ralJDxBmY,125.5,-21.0,0
1GK5BVimEbVd,779.9,-14.0,0
1HQltoI9Fvhz,1288.0,-19.4,0
1IN4MU2UZ2Se,165.99,6.0,2
1IYTHkemrLuH,966.9,-22.0,0
1IoyA1RfAbJL,140.46,-17.0,0
1IrFZyrfAWTn,399.15000000000003,-15.666666666666666,0
1JUHeXpzDp5a,0.85,-12.0,0
1JfmLcwawGAe,298.16,-8.0,2
1JnyLtDVfD5C,257.98,-7.5,2
1Jwz5cuo9Gj0,427.5,0.0,2
1KNkjfyagvYd,1369.71,-2.1666666666666665,2
1KnASx7LvhTt,445.4,-6.0,2
1L2J7X03y4IY,6.33,-22.0,0
1LC8epYPZ7BV,651.83,-8.1875,2
1LNaDO4HzvgT,379.78,0.0,2
1LeHtMopGQk8,42.89,-13.0,0
1LoGNpatQYCz,9169.68,-12.714285714285714,0
1LqpeLhu0ICw,672.0,-22.333333333333332,0
1M7GEEO01DLd,103.12,-32.0,0
1MWklZvjhdof,839.8,-22.0,0
1MxuZanUm0Lh,1289.04,-10.5,0
1N4GDrASAfsh,129.89,0.0,2
1NiCR08guKrY,40.98,-14.0,0
1NpLnnSKtHOL,721.35,0.0,2
1O7RpV9hHe9z,548.0,0.0,2
1Omws0IRMm3x,783.0,-6.5,2
1PEOOalySjvO,359.58,-10.75,0
1PJJw6PdKrM0,1500.56,-7.5,2
1PRfLTaw5dCo,779.9,0.0,2
1PbZPKybNyiI,2339.7,-14.0,0
1PxrG7Hlv1uG,359.6,-18.0,0
1Pzb3L0mHPDc,798.4,-33.0,0
1Q7AEHsTRfzq,1751.88,-13.11111111111111,0
1QSSgFCcm2Uu,109.6,-17.0,0
1QYdT3k0TFB7,266.55,-15.0,0
1QkYwqtr0iMW,287.7,5.0,2
1R15phXqnmH4,884.0,-3.0,2
1RqKoKYqqpgi,1352.75,-6.0,2
1S5MjMTig26A,107.63,-22.0,0
1SG70G5aUY0E,749.99,-12.0,0
1SlbAN8MHUNN,8697.0,-13.5,0
1TCFAwFAlNcn,1035.68,-10.666666666666666,0
1TSVd9HWrEPi,127.48,-3.0,2
1TwMHhyR4FIj,592.5600000000001,-14.8,0
1U5tsPtWmbMe,100.8,0.0,2
1UGkp8b6i2hv,291.98,1.0,2
1UI3vCzpSaeK,154.8,-3.0,2
1Uq181JPr7Pf,285.09000000000003,17.0,2
1UtSeJzoix4W,89.2,-9.0,0
1Vz51mVfZ6uV,72.75,0.0,2
1VzxX1p5ckvc,136.68,-15.0,0
1WWn9nDpPiWt,356.0,-20.0,0
1WYiAqkDbLAC,3508.47,-15.0,0
1WcJPdx9KYiV,2216.86,-16.0,0
1X0Hm673MFKh,2139.99,-7.0,2
1YhoLFNHMplb,2432.23,-11.4,0
1YnndQFNutgL,241.39000000000001,0.0,2
1Yt1ro0X31lT,22.48,-8.0,2
1Z6Al3ku2HIY,134.57,-1.0,2
1ZB5QLzLpb5b,246.9,-16.0,0
1aVkKoX1vxi1,48.99,-16.0,0
1aY2hywFm1GS,124.0,-11.75,0
1bR0TDqWhuBB,231.27,-19.0,0
1bY1VUVYeGmH,953.6,-10.5,0
1bydLkiYzk76,1812.25,-4.0,2
1c2NzzsiDlvJ,59.88,0.0,2
1c83VEcaxQWR,57.12,-13.0,0
1cCbHCaZKF0r,347.45,0.0,2
1cMjYeGLsyMM,367.0,-15.0,0
1ciNPysMNo9J,58.9,-11.0,0
1cjp7hc16Ou5,515.7,-20.0,0
1cl4FDGnIim3,2707.88,-13.5,0
1d3qEs7DxwjO,668.9399999999999,-19.333333333333332,0
1dAklTuoRS9T,206.57,-13.0,0
1dOz0vGkRcX7,44.91,-8.0,2
1dRStVTw4iUu,143.9,-5.5,2
1dUyZhYSrQQM,13392.0,-9.619047619047619,0
1drNkGXPzPsV,23.95,-34.0,0
1droORoZB1FS,37.84,-17.0,0
1edaUIVffPFF,63274.43,-12.223107569721115,1
1ehflVzt4o8C,44.98,-11.0,0
1ejz74kqPoah,24.79,0.0,2
1eoFU5lmRaFL,62.83,-10.0,0
1eyKs9kYHvE9,51.0,-10.0,0
1f74c4RusbFv,722.76,-11.2,0
1fBwYa6KjRVs,2076.0,-16.666666666666668,0
1fFwMSMeTF7x,9840.0,-7.375,2
1fH7O3uImWQm,11.77,-7.0,2
1fZlildCdgDf,27690.0,-10.454545454545455,0
1ggGXHBO6lZF,387.0,0.0,2
1gnWF4DA9ubr,241.0,-7.4,2
1hYgUn7UuCU2,849.5,-19.0,0
1hgCz1QM45VR,1096.7,-8.0,2
1hm6c6JtKCil,341.4,-13.0,0
1j3pPTq9V0k7,142.79,-15.5,0
1kPKspPUh0QV,3899.5,-12.75,0
1kYMFizm079h,18.42,-18.0,0
1kgAF51D3eRn,146.01,-11.0,0
1lQHpnFkqmnz,3.5,0.0,2
1lVlJa2RgGf4,68.1,-24.0,0
1lWcejguLdq9,1973.25,-9.25,0
1leIwwXLfElS,157.3,-22.0,0
1lgiRrqEm97s,791.2,-30.0,0
1lycYGcsic2F,9236.7,-15.23076923076923,0
1m1jIxCYyPx3,26.77,-9.0,0
1nPmyhlnEhky,1291.5,-16.4,0
1nech7p4rSqH,257.98,-11.0,0
1nput4EtqW3V,692.0,0.0,2
1nrydjThDOtf,43.7,0.0,2
1nungEU7XAjV,1129.34,0.0,2
1oQpJhskpQf6,694.65,0.0,2
1oZSk3AungFK,91.8,-15.0,0
1oyuOgFKftNf,564.99,0.0,2
1p0PhNyu5rNL,307.5,-23.5,0
1p8TaxLQoyRW,28.7,0.0,2
1ptoun76edNw,106.74,0.0,2
1qPSvjaYHsm4,30.48,-21.0,0
1r1ypOUOFSiM,25.99,-16.0,0
1rFoOcG1sQwB,833.12,-8.25,2
1rRI0ypYsju5,503.84,-17.0,0
1rYxXZTQZsgS,1047.6999999999998,-8.0,2
1rh56wgK9WZH,93.24,-14.0,0
1rzkaBoaBRAF,3313.65,-15.0,0
1sPIa6XArwKu,43.5,0.0,2
1sVpoSE81Jlh,76.6,-12.0,0
1tBa3vienM3b,137.88,-10.0,0
1tREs91RNTE2,95.03,-20.0,0
1ta7G638ICGt,1213.62,-17.0,0
1ti5CYtb5uIj,449.5,0.0,2
1tkBKbK0lbe2,643.47,-35.0,0
1u0EG5GFrBCB,1615.6,-18.333333333333332,0
1u6TUiPYiNtZ,109.82,-7.0,2
1u89jIDWMtXN,100.21,-33.0,0
1uA7mF2h13qb,692.0,-1.0,2
1uKZgUoDVOYg,49.3,-13.0,0
1uZFKxg4bYKF,877.98,-30.0,0
1ui7ug8BjzKX,266.1,-15.0,0
1uynbIdl1qQS,24.99,-9.0,0
1v9WZuSfL4Pr,94.84,-19.0,0
1vYaGnO4W2ii,56.89,0.0,2
1va6POzg4svO,2065.02,-12.0,0
1wANSyR4C9Bk,219.64,-1.0,2
1wmECMA8XORX,144.8,-18.0,0
1wsQTytUZ8Nr,399.46,-21.25,0
1xH3Gj9MjN9B,382.0,-12.0,0
1zAW8RiHTer5,476.8,-30.0,0
1zUdSj6NFG6K,24.79,-19.0,0
1zYyYeAbVejh,779.78,0.0,2
1zg5a85utxWf,509.99,-15.0,0
204fqSxauSkP,443.90000000000003,-17.0,0
20FNoqVagwUj,1328.46,-8.833333333333334,0
20Nwwfdvynlx,171.15,0.0,2
20gZ5JcJwEwM,1707.84,-13.25,0
2162z96UDnz2,6182.400000000001,-7.470588235294118,2
21McOahMq8xu,1762.77,-15.25,0
21NYWi69tGPm,128.99,-21.0,0
21dorL1J0TrI,820.0,-24.0,0
21lkRGgrrr0V,42.89,-13.0,0
221SFXjACWJz,1517.94,-17.333333333333332,0
2256nRsolarY,170.7,-14.0,0
22pJGeNTGPtx,48.99,-1.0,2
2386jYm92F8N,148.5,0.0,2
23AspxezOBXx,19337.16,-10.375,0
23LcKW2ypPVd,150.74,-5.0,2
23dCILSjrRXt,116.11,0.0,2
247vPQnTTHFq,75.25,-17.0,0
24AgwBMFEDBG,1510.36,-8.333333333333334,2
24oj3wmlP8GM,418.2,-13.5,0
25LJxdKF1LJr,93.97,-16.0,0
25jTG771IEkj,972.0,-8.0,2
25tUejRs8wnI,391.09000000000003,-14.0,0
26fMqKl8y1oS,699.9,-15.0,0
26rmsFMaa5gM,56.89,-21.0,0
270CFZzjs28c,369.8,-19.0,0
276eBQqXundo,1708.8,-14.4,0
279imppa3ufZ,128.99,-8.0,2
27FyDvIXg8Ys,820.05,-5.0,2
27O0he9UZll1,24773.62,-11.839285714285714,0
27gX8UOh0ntB,773.0,-5.0,2
280kDLroFPSJ,42.89,-6.0,2
28GIrKWou87c,125.46,-5.0,2
28XCimIEK8Ks,692.0,-9.0,0
28qntrfOL7mS,206.57,-9.0,0
29SK7AZTBsas,57.989999999999995,-21.0,0
29zjTUSsgq2D,2.55,-19.666666666666668,0
2A5DgdhWSflU,412.90000000000003,-10.75,0
2BDeaMndewz5,84.4,0.0,2
2BJALw980dgA,61.25,-4.0,2
2BNanVFM3x8J,95.03,-4.0,2
2BpNWdx6tXDu,116.11,-13.0,0
2BpupY5rTAnd,167.0,-2.0,2
2CdnUJeByEGl,518.18,49.0,2
2Cft0TjEDGHb,862.5,-7.0,2
2D6V3dLMQ50V,395.78,-11.8,0
2DcgdUDW4lwy,1750.0,0.0,2
2Di2WoOj3b4O,257.6,0.0,2
2EJCjPQYuU56,26.89,0.0,2
2EzWwYu2ARRz,280.0,0.0,2
2FLnmwn9B0Zk,458.15999999999997,-12.0,0
2GohNJ0JU58d,108.34,0.0,2
2H8n6x4BSkuT,20087.26,-13.596774193548388,0
2Hg3PBfRAY9E,188.8,0.0,2
2Hm40927O1uW,655.99,-7.0,2
2I1Mv8pftmaQ,150.82,-9.0,0
2IAjHEetZ3fG,3388.52,-9.75,0
2IDLIg4XZDoh,517.65,-13.0,0
2Int2fLERU9E,174.4,0.0,2
2Jzwf1q20WHU,71.8,0.0,2
2K7dRcj0is3k,48.99,1.0,2
2KIx6Gs28bTB,305.44,-12.0,0
2KjxasJWWm8P,155.34,-16.0,0
2LB9wD8axG5a,114.62,-15.0,0
2LYcizOnWd3X,527.48,-9.0,0
2MSTMAxEE4X0,282.52,-8.25,2
2MtBZBicLvUZ,6.19,0.0,2
2NVz5sTF9tgG,33.78,0.0,2
2NiwsuefD13o,170.67000000000002,-10.666666666666666,0
2OBOrByJkfkB,16.89,-7.0,2
2ODlBsjYxzGY,268.0,-4.0,2
2OUrqG8elkrE,100.0,-10.0,0
2OcNkGsaLvvq,113.57,-27.0,0
2Oue765qGtui,42.89,0.0,2
2PeG4yFv9rOt,548.35,-30.0,0
2PpbxHndlVfV,385.04999999999995,-14.333333333333334,0
2QRsTnXAWsWq,84.55,0.0,2
2QWS8jBHXoC8,697.9,2.0,2
2QytHp1dkWUI,1001.9,-9.5,0
2RAStUzIVIoC,22.13,10.0,2
2RO5f58Z7pGp,479.52,0.0,2
2RmhzrylgpzG,81.57,-7.0,2
2RzOJWdp6ZVD,104.0,-15.5,0
2Sht5Ify9u5z,88429.65,-11.431372549019608,1
2TCbdiCMvn0E,385.0,0.0,2
2TgfL4g4a1cZ,2990.88,-16.5,0
2UAzrhYto6aC,119.5,-35.0,0
2UJ9DPpDT0jR,223.51,-19.0,0
2UXZQNz3ModD,93.0,-21.0,0
2UcK0GobVRju,127.77,0.0,2
2Up3XGfnFewU,475.0,-4.0,2
2Up4GXg1447g,56.89,-11.0,0
2UtzrRKmWULO,49.38,2.0,2
2UwR3ZTWo2Hd,159.9,-27.0,0
2UzWBzWiXLFg,692.0,-5.0,2
2VPs3toITB0J,1109.97,-9.0,0
2VY4BKeHZtBE,358.8,-14.0,0
2VkEDR6eakjR,553.8,-4.333333333333333,2
2WCl8CbYY2mE,3778.2000000000003,-12.625,0
2WWp5L7v4i66,654.9,0.0,2
2WgyucGaDmUm,679.35,-16.0,0
2X1YcDjzo5x2,48.99,-5.0,2
2X9sVYtUOoeD,334.46,-13.5,0
2XLx4s9vqbh8,452.46,-14.5,0
2XRr4HcxNIQm,1260.21,-12.333333333333334,0
2Y98BQOoCIQS,5740.349999999999,-8.4,0
2YYmta0i7s8Z,148.48,-4.0,2
2ZGf9aBhiyRU,257.34000000000003,-11.25,0
2ZHpUxgGDa8r,238.64,-5.0,2
2ZLuS2f08ERJ,319.29,0.0,2
2Zj7phjDIzGm,230.64,-11.0,0
2ZoDW7GmjZeY,1894.98,-16.0,0
2aDAegLQb9Hj,2626.45,-18.625,0
2aqwlIhbMGLk,89.97,-11.0,0
2auLYuFaxtr2,72.4,0.0,2
2awimTBjocIY,103.37,-29.0,0
2bEKmt47K2Hb,580.94,0.0,2
2bRbtU5JyyV2,463.99,-8.333333333333334,2
2bgJvazwfDV2,813.0,-9.5,0
2cBEPQv0bAqn,387.0,-10.0,0
2cUOy5v874mO,47.91,0.0,2
2cZjqU0RPagN,106.74,-9.0,0
2chLXfvqK6Yh,475.15,12.25,2
2cjrrPsJ8JhT,97.44,-21.0,0
2crsQbUYunxO,101.34,-7.0,2
2daoU9wLrstv,123.43,-24.0,0
2dr513rtDZw3,98.76,3.0,2
2eV0YqwdIZGj,19.3,-31.0,0
2exC7tltdoHV,295.67,-24.0,0
2fdS6vwhbQkd,14495.0,-4.666666666666667,2
2fnUdOEjMCtv,895.87,-16.833333333333332,0
2fxR4MY2a89D,2339.7,-2.5,2
2goob6fNaXwu,120.18,-10.0,0
2gxkQIcwclL7,77.07,0.0,2
2iBDXPkTU67p,159.49,-14.0,0
2ijCTFEA95Xm,1413.0,-8.0,2
2jAC9nGkAtfu,73.0,-23.5,0
2jPQZOtVHRn8,538.9,4.0,2
2jQq9iWMlMl5,1078.8000000000002,-0.6666666666666666,2
2jTw7EuUVYvQ,1384.0,0.0,2
2jeZoRR43fPP,34.05,-14.0,0
2jgKYG8kEyEh,33.78,-3.0,2
2kY1ezd6oEdo,1061.67,-14.333333333333334,0
2l5ZllCm7twv,1298.98,-13.0,0
2lMMjme2y7LU,991.47,-22.0,0
2liHDmvp2sU9,269.14,-14.0,0
2ltxevUgl70Q,37.84,-7.0,2
2meaKg1HwXRI,447.74,-22.0,0
2mfY0pu0QbHr,2893.02,-15.882352941176471,0
2o4jXg76k3NH,97.05,-10.0,0
2o59y2rKAs7A,219.64,-14.0,0
2oA5KAJ904xN,37.84,2.0,2
2oIBLXjDiVCl,768.75,-12.0,0
2oahtjWtbube,30.48,-9.0,0
2ob34n3RpmeH,188.8,-13.0,0
2odlP0EM2Gzd,275.76,-9.5,0
2on47lbvX6UC,238.64,0.0,2
2oxVV8Gvlokk,847.64,-24.0,0
2p3m1Ws2yebR,270.05,-14.0,0
2p3wMNIrzmvc,120.5,0.0,2
2pvymBYWbrZI,119.2,-13.0,0
2q1zqEwnmUxK,1640.1,-18.0,0
2qDEH7k2UWhH,50.21,-12.0,0
2qjThcMOvuFF,4152.0,-53.6,0
2quLZJwGnaUw,420.07,1.0,2
2r0szuWYpGRl,152.25,-11.0,0
2sMjEv200loU,97.44,-20.0,0
2shPVYe1bX4t,2045.4,-11.0,0
2sn2SJiL7Z9I,798.4,-7.0,2
2tHKntjm5NQn,1192.43,-17.0,0
2tL39Q2ST05V,53.54,-2.0,2
2tpDWBxo2v66,420.07,-19.0,0
2uCCndOSelev,388.38,-21.0,0
2uHGBAK02Hqu,1139.0,-13.0,0
2uqLtYrBxYij,299.99,0.0,2
2vXdvRcaeHbb,70.23,0.0,2
2vXmT8sjJI1L,2592.0,-7.0,2
2vhjo4spWoIW,2741.75,1.5,2
2vl64eF7HeNU,170.7,-8.0,2
2wAGSCJPFeKE,18990.0,-22.4,0
2wJUYN7YpAbf,1047.29,-12.117647058823529,0
2waAw29Dojt7,36.5,-15.0,0
2wkx2qoXHOtm,18.38,-9.0,0
2xEmCrAj7Npk,335.99,-12.0,0
2xGySBGbTmnS,59.21,-3.0,2
2xSw0gY9HEwX,334.99,0.0,2
